krd_id;mno;valor;pb;vade;lcy_tutar;usd_tutar;valor_dt_usd_tutar;anapara_risk;faiz_risk
478856;6282;2025-08-15;EUR;2027-08-05;2747004.53;3372193.37;2529145.03;2060253.4;654233.47
396014;6282;2025-08-25;TRY;2032-08-23;4229841.47;128194.88;128194.88;4229841.47;661970.19
338067;6282;2025-08-26;USD;2027-08-16;209811.54;209811.54;157358.66;157358.65;48989.68
328734;6282;2025-10-05;EUR;2030-10-04;3727283.85;4189391.79;4189391.79;3727283.85;603819.98
523960;6282;2025-11-24;EUR;2026-11-19;1767995.95;2107993.99;2107993.99;1767995.95;312228.08
496840;6282;2025-11-27;CNY;2026-11-22;935294.7;146116.89;146116.89;935294.7;117239.19
236411;6282;2025-12-26;CNY;2030-12-25;1102141.45;145341.54;145341.54;1102141.45;519053.52
208021;6282;2026-01-21;EUR;2027-01-16;2183332.31;2447011.36;2447011.36;2183332.31;491140.6
180337;6282;2026-02-10;TRY;2027-02-05;4786428.69;134549.64;134549.64;4786428.69;1066894.96
204049;6282;2026-02-13;TRY;2028-02-03;1394173.27;39191.12;39191.12;1394173.27;562409.5
163828;6303;2024-02-05;CNY;2029-02-03;1591527.39;217897.81;145265.21;1061018.26;103661.48
452171;6303;2024-02-07;TRY;2025-02-01;3880004.67;133908.7;0.0;0.0;0.0
494127;6303;2024-02-26;EUR;2026-02-15;3818564.23;4320901.46;0.0;0.0;0.0
181895;6303;2024-03-26;TRY;2025-03-21;4184307.83;145005.5;0.0;0.0;0.0
476572;6303;2024-05-18;USD;2025-05-13;4641621.45;4641621.45;0.0;0.0;0.0
199145;6303;2024-06-01;TRY;2025-05-27;3977065.85;129125.93;0.0;0.0;0.0
197764;6303;2024-11-09;USD;2025-11-04;271593.18;271593.18;0.0;0.0;0.0
269949;6303;2025-01-08;EUR;2026-01-03;3620437.15;4070047.52;0.0;0.0;0.0
270269;6303;2025-01-15;USD;2026-01-10;371670.12;371670.12;0.0;0.0;0.0
497704;6303;2025-01-24;EUR;2026-01-19;92066.81;103500.29;0.0;0.0;0.0
230469;6303;2025-03-07;CNY;2026-03-02;4334251.83;611923.96;611923.96;4334251.83;1168947.72
424358;6303;2025-04-09;CNY;2026-04-04;1093830.14;145603.47;145603.47;1093830.14;466081.02
326753;6303;2025-04-19;USD;2026-04-14;1566979.05;1566979.05;1566979.05;1566979.05;72159.39
241503;6303;2025-05-02;USD;2027-04-22;1001332.27;1001332.27;750999.2;750999.2;33879.45
242948;6303;2025-05-21;TRY;2026-05-16;3959401.8;116905.14;116905.14;3959401.8;1108038.59
468491;6303;2025-07-12;USD;2027-07-02;2505668.34;2505668.34;1879251.26;1879251.25;598940.86
143720;6303;2025-07-20;EUR;2026-07-15;3241345.72;3520913.21;3520913.21;3241345.72;1434781.68
387136;6303;2025-08-07;USD;2026-08-02;1374180.35;1374180.35;1374180.35;1374180.35;561902.35
512114;6303;2025-11-25;TRY;2027-11-15;791566.67;22979.26;22979.26;791566.67;266520.5
366148;6303;2026-01-18;CNY;2033-01-16;2073962.78;300233.12;300233.12;2073962.78;99031.72
523116;6303;2026-02-10;TRY;2027-02-05;4640127.89;130437.03;130437.03;4640127.89;2185036.22
302609;7047;2024-01-03;USD;2025-12-23;259012.23;259012.23;0.0;0.0;0.0
445651;7047;2024-02-01;EUR;2026-01-21;1030231.64;1165759.99;0.0;0.0;0.0
284643;7047;2024-02-19;EUR;2029-02-17;2746399.8;3107692.37;2071794.91;1830933.2;219162.7
354392;7047;2024-03-06;USD;2025-03-01;3114856.74;3114856.74;0.0;0.0;0.0
528696;7047;2024-03-11;EUR;2025-03-06;764282.5;832171.17;0.0;0.0;0.0
303173;7047;2024-04-25;EUR;2025-04-20;3546470.58;3876878.74;0.0;0.0;0.0
410621;7047;2024-05-05;EUR;2025-04-30;4575202.3;5032776.87;0.0;0.0;0.0
462712;7047;2024-09-20;TRY;2029-09-19;3973675.16;119459.09;92912.63;3090636.24;513337.51
340657;7047;2024-09-28;CNY;2026-09-18;4205566.72;529098.4;264549.2;2102783.36;18977.62
297366;7047;2024-10-11;TRY;2025-10-06;578960.02;17456.96;0.0;0.0;0.0
357697;7047;2024-11-04;USD;2025-10-30;1576616.85;1576616.85;0.0;0.0;0.0
534139;7047;2024-11-27;TRY;2029-11-26;1103717.23;36243.9;28189.7;858446.73;142282.78
169903;7047;2024-12-03;EUR;2029-12-02;3088701.23;3207307.81;2494572.74;2402323.18;167228.39
151703;7047;2024-12-10;USD;2025-12-05;2252522.89;2252522.89;0.0;0.0;0.0
196650;7047;2025-02-14;EUR;2026-02-09;4723437.98;5286883.35;5286883.35;4723437.98;2059182.79
208596;7047;2025-03-07;USD;2026-03-02;3334936.88;3334936.88;1667468.44;1667468.44;236113.53
462640;7047;2025-05-05;CNY;2027-04-25;3583196.52;477124.75;357843.56;2687397.39;691433.76
486640;7047;2025-05-17;EUR;2026-05-12;545738.51;539230.29;269615.14;272869.26;38372.24
386518;7047;2025-05-21;EUR;2026-05-16;1238903.81;1224129.22;1224129.22;1238903.81;210861.43
338118;7047;2025-06-15;USD;2030-06-14;2459534.9;2459534.9;2186253.24;2186253.24;663649.32
457818;7047;2025-06-25;EUR;2026-06-20;2584612.89;3111766.01;3111766.01;2584612.89;1024152.86
204965;7047;2025-06-30;USD;2027-06-20;952751.16;952751.16;714563.37;714563.37;121868.78
336510;7047;2025-08-20;EUR;2026-08-15;141949.6;174255.81;174255.81;141949.6;38439.95
293924;7047;2025-09-09;EUR;2027-08-30;1449906.4;1461430.93;1461430.93;1449906.4;159779.69
337151;7047;2025-09-17;USD;2026-09-12;1431470.48;1431470.48;1431470.48;1431470.48;525278.09
270511;7047;2025-10-16;USD;2026-10-11;1513276.53;1513276.53;1513276.53;1513276.53;438396.21
441019;7047;2025-11-08;EUR;2026-11-03;2188588.04;2609468.89;2609468.89;2188588.04;642241.16
136158;7047;2025-12-27;EUR;2027-12-17;1889013.41;2080155.28;2080155.28;1889013.41;158866.03
237319;7047;2025-12-31;TRY;2032-12-29;3323401.74;89465.26;89465.26;3323401.74;794293.02
231547;7047;2026-01-06;USD;2033-01-04;3239881.07;3239881.07;3239881.07;3239881.07;1014244.77
504867;7203;2023-12-19;EUR;2025-12-08;1395803.64;1528353.51;1528353.51;1395803.64;79491.02
419622;7203;2024-03-29;TRY;2025-03-24;3184927.18;110372.37;0.0;0.0;0.0
469217;7203;2024-05-08;USD;2025-05-03;2161312.3;2161312.3;0.0;0.0;0.0
375875;7203;2024-05-20;EUR;2026-05-10;4871804.05;5359042.32;1339760.58;1217951.01;150980.25
165991;7203;2024-06-14;CNY;2025-06-09;3443028.48;467202.6;0.0;0.0;0.0
183883;7203;2024-06-22;CNY;2025-06-17;3862318.87;524098.31;0.0;0.0;0.0
416563;7203;2024-07-18;CNY;2026-07-08;3910797.77;503312.15;125828.04;977699.44;63477.14
373272;7203;2024-08-29;EUR;2025-08-24;3834833.76;4028866.0;0.0;0.0;0.0
256638;7203;2024-10-01;USD;2025-09-26;2718377.73;2718377.73;0.0;0.0;0.0
434547;7203;2024-10-24;EUR;2031-10-23;3948530.14;4101768.59;3646016.52;3509804.57;825194.05
194822;7203;2024-11-08;EUR;2025-11-03;1979393.18;2243505.1;0.0;0.0;0.0
438947;7203;2025-01-26;EUR;2026-01-21;2854226.88;3208684.08;0.0;0.0;0.0
323440;7203;2025-03-22;EUR;2027-03-12;3316106.46;3473847.31;2605385.48;2487079.84;366999.72
533186;7203;2025-06-06;CNY;2026-06-01;4794360.36;717622.89;717622.89;4794360.36;406322.04
247100;7203;2025-07-09;EUR;2026-07-04;4374347.84;4751637.27;4751637.27;4374347.84;1930180.98
385979;7203;2025-08-25;USD;2027-08-15;3518823.33;3518823.33;2639117.5;2639117.5;297494.52
319613;7203;2025-08-29;USD;2026-08-24;1070829.92;1070829.92;1070829.92;1070829.92;312628.8
309933;7203;2025-09-02;TRY;2030-09-01;4165788.03;106915.14;106915.14;4165788.03;1546132.23
354144;7203;2026-01-20;TRY;2033-01-18;3243600.07;96034.96;96034.96;3243600.07;74927.16
241750;7203;2026-02-02;EUR;2027-01-28;1062567.74;1230225.1;1230225.1;1062567.74;355800.81
213104;7287;2023-12-18;USD;2024-12-12;3895537.7;3895537.7;0.0;0.0;0.0
143863;7287;2023-12-24;TRY;2024-12-18;4265073.87;149174.88;0.0;0.0;0.0
314356;7287;2023-12-26;USD;2024-12-20;2965902.3;2965902.3;0.0;0.0;0.0
314014;7287;2023-12-31;TRY;2024-12-25;2435947.44;85199.5;0.0;0.0;0.0
208189;7287;2024-04-26;EUR;2026-04-16;4739149.9;5180674.44;1295168.61;1184787.48;43748.28
511650;7287;2024-07-03;CNY;2031-07-02;4417871.58;568571.57;442222.33;3436122.34;1282685.38
429418;7287;2024-10-10;CNY;2031-10-09;4451783.66;575691.54;511725.81;3957141.03;25149.83
281642;7287;2024-11-27;USD;2026-11-17;2661145.66;2661145.66;1330572.83;1330572.83;227461.43
417399;7287;2025-01-06;EUR;2026-01-01;3710177.28;4170932.19;0.0;0.0;0.0
539456;7287;2025-02-23;EUR;2027-02-13;2054644.28;2299736.9;1149868.45;1027322.14;138765.54
504269;7287;2025-04-26;CNY;2030-04-25;1994219.99;265457.43;235962.16;1772639.99;345389.05
457375;7287;2025-05-12;EUR;2027-05-02;4418763.31;4366067.19;3274550.39;3314072.48;787050.79
516806;7287;2025-05-12;USD;2026-05-07;1731191.33;1731191.33;1731191.33;1731191.33;251195.86
488803;7287;2025-07-08;CNY;2030-07-07;2771695.56;348078.44;309403.06;2463729.39;825294.6
535140;7287;2025-08-25;EUR;2026-08-20;1575744.09;1934366.58;1934366.58;1575744.09;725157.43
395806;7287;2025-09-15;USD;2032-09-13;2074997.29;2074997.29;2074997.29;2074997.29;15562.48
182906;7287;2025-10-20;USD;2026-10-15;3589167.66;3589167.66;3589167.66;3589167.66;188790.22
532379;7287;2025-11-11;EUR;2026-11-06;2919146.68;3480519.09;3480519.09;2919146.68;151357.76
172898;7287;2025-12-07;USD;2026-12-02;1943993.83;1943993.83;1943993.83;1943993.83;129761.59
297009;7287;2026-01-08;CNY;2027-01-03;298287.3;43180.97;43180.97;298287.3;131514.87
284465;7287;2026-02-07;CNY;2027-02-02;687566.06;94229.47;94229.47;687566.06;91411.91
172942;7287;2026-02-13;CNY;2027-02-08;2988724.98;409598.41;409598.41;2988724.98;729697.2
343384;7287;2026-02-24;USD;2031-02-23;3392500.04;3392500.04;3392500.04;3392500.04;183703.88
257884;7865;2023-12-21;TRY;2024-12-15;4788861.99;167494.85;0.0;0.0;0.0
357729;7865;2023-12-23;CNY;2024-12-17;2611369.02;366079.94;0.0;0.0;0.0
225863;7865;2024-01-25;EUR;2025-01-19;1526990.92;1643832.47;0.0;0.0;0.0
535810;7865;2024-02-02;CNY;2025-01-27;3233483.2;442699.84;0.0;0.0;0.0
327856;7865;2024-03-01;EUR;2025-02-24;1287569.65;1401940.17;0.0;0.0;0.0
328821;7865;2024-03-22;USD;2026-03-12;516515.49;516515.49;129128.87;129128.87;11211.61
274849;7865;2024-04-14;EUR;2029-04-13;1096380.51;1198525.18;799016.79;730920.34;148742.29
362594;7865;2024-07-02;TRY;2025-06-27;2204324.68;67362.95;0.0;0.0;0.0
431259;7865;2024-07-03;CNY;2031-07-02;4380994.78;563825.6;438531.02;3407440.38;720862.94
151447;7865;2024-07-04;TRY;2031-07-03;4809737.78;146982.95;114320.07;3740907.16;1114956.6
322713;7865;2024-07-29;TRY;2029-07-28;1324403.53;40473.05;31479.04;1030091.63;203940.97
379686;7865;2024-08-15;TRY;2025-08-10;585363.53;18358.53;0.0;0.0;0.0
444332;7865;2024-08-21;TRY;2025-08-16;3938245.7;123513.67;0.0;0.0;0.0
327406;7865;2024-11-22;TRY;2031-11-21;4550668.54;149434.97;132831.08;4045038.7;1645881.3
488976;7865;2024-12-20;EUR;2029-12-19;4063396.59;4219431.62;3281780.15;3160419.57;184234.9
359466;7865;2025-01-08;CNY;2026-01-03;3003742.4;406231.81;0.0;0.0;0.0
246011;7865;2025-01-22;CNY;2026-01-17;1578796.16;213519.38;0.0;0.0;0.0
179059;7865;2025-03-11;CNY;2026-03-06;995007.25;140478.4;140478.4;995007.25;297656.42
434787;7865;2025-04-27;EUR;2026-04-22;1810791.39;1852311.16;1852311.16;1810791.39;188865.54
495413;7865;2025-06-23;TRY;2027-06-13;2305135.64;69060.7;51795.52;1728851.73;320529.11
396054;7865;2025-09-04;TRY;2026-08-30;1513411.05;38841.76;38841.76;1513411.05;727496.69
277514;7865;2025-10-23;CNY;2032-10-21;4380433.02;626119.82;626119.82;4380433.02;259102.61
407756;7865;2026-01-07;EUR;2027-12-28;68985.03;77316.29;77316.29;68985.03;22940.97
420038;7865;2026-01-29;TRY;2031-01-28;4003219.63;118525.42;118525.42;4003219.63;604486.16
176084;7996;2024-01-17;CNY;2031-01-15;4336642.94;595958.35;463523.16;3372944.51;92343.73
405396;7996;2024-05-26;CNY;2025-05-21;220197.4;30288.18;0.0;0.0;0.0
308808;7996;2024-07-29;TRY;2029-07-28;2511148.48;76739.32;59686.14;1953115.48;619181.01
162074;7996;2024-08-14;USD;2025-08-09;1410693.65;1410693.65;0.0;0.0;0.0
180232;7996;2024-08-22;TRY;2025-08-17;2787805.42;87432.86;0.0;0.0;0.0
399512;7996;2024-08-25;USD;2025-08-20;1278653.37;1278653.37;1278653.37;1278653.37;41108.71
540907;7996;2024-10-03;TRY;2025-09-28;1930687.28;58214.6;0.0;0.0;0.0
122471;7996;2024-10-26;TRY;2029-10-25;1850461.68;55795.62;43396.59;1439247.97;368119.65
245452;7996;2024-11-27;TRY;2029-11-26;4019860.66;132004.29;132004.29;4019860.66;1233494.24
126480;7996;2025-01-08;CNY;2026-01-03;4280307.99;578876.95;0.0;0.0;0.0
425672;7996;2025-03-06;EUR;2027-02-24;2218085.26;2323595.34;1161797.67;1109042.63;122687.84
252507;7996;2025-04-09;EUR;2026-04-04;4598516.5;4703956.24;4703956.24;4598516.5;1657995.12
355702;7996;2025-04-22;EUR;2026-04-17;1893248.23;1936658.66;1936658.66;1893248.23;218954.16
280261;7996;2025-04-28;USD;2032-04-26;1119005.24;1119005.24;1119005.24;1119005.24;235718.45
314622;7996;2025-05-02;TRY;2026-04-27;1296370.01;38276.57;38276.57;1296370.01;382753.25
208910;7996;2025-07-19;CNY;2026-07-14;3999363.62;502252.94;502252.94;3999363.62;1136219.2
410739;7996;2025-08-04;TRY;2026-07-30;4172563.73;126458.95;126458.95;4172563.73;1229445.9
503525;7996;2025-08-07;EUR;2032-08-05;1779485.09;2184476.86;2184476.86;1779485.09;708324.04
384298;7996;2025-08-21;USD;2026-08-16;4521148.41;4521148.41;4521148.41;4521148.41;2116575.63
318382;7996;2025-10-18;USD;2030-10-17;1945784.88;1945784.88;1945784.88;1945784.88;74912.72
523894;7996;2025-10-20;TRY;2027-10-10;2188425.62;61952.41;61952.41;2188425.62;186453.86
218247;7996;2025-11-26;CNY;2027-11-16;4087156.43;638518.08;638518.08;4087156.43;1813675.67
287556;8058;2024-04-05;CNY;2026-03-26;1464963.84;205591.36;51397.84;366240.96;20015.07
269458;8058;2024-04-24;CNY;2031-04-23;3620494.75;508096.11;395185.86;2815940.36;732613.82
324992;8058;2024-04-24;EUR;2025-04-19;1350637.71;1476470.34;0.0;0.0;0.0
276652;8058;2024-09-12;USD;2025-09-07;3109637.85;3109637.85;0.0;0.0;0.0
340390;8058;2024-09-18;USD;2025-09-13;1749369.06;1749369.06;0.0;0.0;0.0
338508;8058;2024-11-01;CNY;2025-10-27;2897186.37;416932.26;0.0;0.0;0.0
166205;8058;2024-11-05;TRY;2026-10-26;3487873.22;114534.87;57267.44;1743936.61;384625.22
184569;8058;2024-12-20;EUR;2026-12-10;1878615.88;1950755.01;975377.5;939307.94;149091.65
316026;8058;2025-02-01;USD;2026-01-27;938356.06;938356.06;0.0;0.0;0.0
457283;8058;2025-02-26;CNY;2026-02-21;3783985.99;488002.75;0.0;0.0;0.0
352735;8058;2025-04-23;USD;2026-04-18;1610259.3;1610259.3;1610259.3;1610259.3;470598.28
182236;8058;2025-05-29;EUR;2026-05-24;1831689.37;1809845.49;1809845.49;1831689.37;27475.34
201462;8058;2025-08-17;CNY;2026-08-12;1880830.52;250162.53;125081.26;940415.26;138640.72
313499;8058;2025-09-07;EUR;2030-09-06;2887129.65;2910077.9;2910077.9;2887129.65;701428.15
124178;8058;2025-10-05;TRY;2026-09-30;4508364.48;127627.85;127627.85;4508364.48;1155944.65
469769;8058;2025-10-05;TRY;2030-10-04;183158.24;5185.05;5185.05;183158.24;12793.6
148152;8058;2025-11-14;TRY;2026-11-09;3182079.59;92376.1;92376.1;3182079.59;435785.8
316036;8058;2026-02-03;CNY;2027-01-29;4674508.89;640631.51;640631.51;4674508.89;2008870.2
184602;8363;2024-02-03;CNY;2025-01-28;4505773.53;616890.55;0.0;0.0;0.0
298655;8363;2024-04-23;EUR;2025-04-18;4956619.34;5418404.49;0.0;0.0;0.0
193401;8363;2024-05-01;CNY;2029-04-30;4584652.4;630619.62;420413.08;3056434.93;805880.01
476695;8363;2024-06-03;EUR;2026-05-24;1229587.32;1353277.02;338319.26;307396.83;16384.25
293705;8363;2024-06-30;EUR;2025-06-25;4382931.42;4823830.14;0.0;0.0;0.0
391661;8363;2024-08-08;TRY;2025-08-03;3184542.62;99875.57;0.0;0.0;0.0
545034;8363;2024-09-14;CNY;2025-09-09;3143969.94;395539.9;0.0;0.0;0.0
412178;8363;2024-11-24;EUR;2025-11-19;4905708.91;5560281.34;0.0;0.0;0.0
278411;8363;2025-01-04;EUR;2025-12-30;592977.47;666617.42;0.0;0.0;0.0
312595;8363;2025-01-09;USD;2026-12-30;1200351.54;1200351.54;600175.77;600175.77;81623.9
394762;8363;2025-01-25;EUR;2032-01-24;1816958.15;2042600.3;1815644.71;1615073.91;611718.22
426178;8363;2025-03-21;USD;2026-03-16;2610353.89;2610353.89;2610353.89;2610353.89;1132632.55
465365;8363;2025-05-26;TRY;2030-05-25;1709968.89;50488.47;44878.64;1519972.35;669395.82
128987;8363;2025-06-19;EUR;2026-06-14;4009244.52;4826963.01;4826963.01;4009244.52;1219010.8
359802;8363;2025-09-10;TRY;2026-09-05;1724191.8;44251.46;44251.46;1724191.8;293112.61
517517;8363;2025-12-21;CNY;2026-12-16;2184827.2;288117.42;288117.42;2184827.2;705152.98
423510;8363;2026-01-01;EUR;2026-12-27;2643408.38;2962650.39;2962650.39;2643408.38;1132039.64
387640;8363;2026-02-02;CNY;2027-01-28;559275.18;76647.48;76647.48;559275.18;211545.84
148207;8396;2024-03-07;CNY;2025-03-02;4357732.76;614285.65;0.0;0.0;0.0
160835;8396;2024-04-13;TRY;2029-04-12;976291.69;32774.77;21849.85;650861.13;51678.37
133345;8396;2024-05-05;USD;2025-04-30;4346336.36;4346336.36;0.0;0.0;0.0
475722;8396;2024-06-13;EUR;2025-06-08;1274043.41;1402205.15;0.0;0.0;0.0
272280;8396;2024-06-16;TRY;2025-06-11;2997998.04;97337.91;0.0;0.0;0.0
240463;8396;2024-09-22;EUR;2025-09-17;4007122.96;4161823.62;0.0;0.0;0.0
516717;8396;2024-10-17;TRY;2025-10-12;3721328.31;112206.49;0.0;0.0;0.0
466969;8396;2024-11-28;TRY;2025-11-23;3940481.55;129397.64;0.0;0.0;0.0
165768;8396;2025-01-03;EUR;2025-12-29;1333777.37;1499414.86;0.0;0.0;0.0
331493;8396;2025-01-09;USD;2026-01-04;1626388.21;1626388.21;0.0;0.0;0.0
222986;8396;2025-01-17;TRY;2026-01-12;4731247.17;144647.53;0.0;0.0;0.0
292312;8396;2025-02-16;CNY;2027-02-06;2031706.52;262019.56;131009.78;1015853.26;24964.59
146924;8396;2025-02-28;CNY;2026-02-23;1203162.03;155166.11;0.0;0.0;0.0
353886;8396;2025-06-15;EUR;2032-06-13;1814693.63;2184815.36;2184815.36;1814693.63;699473.66
182622;8396;2025-06-16;USD;2027-06-06;1564040.1;1564040.1;1173030.08;1173030.08;113006.79
194644;8396;2025-08-12;CNY;2026-08-07;932789.96;124067.05;124067.05;932789.96;454361.99
544770;8396;2025-09-25;USD;2027-09-15;1818277.87;1818277.87;1818277.87;1818277.87;677581.25
319987;8396;2025-10-11;EUR;2026-10-06;4847540.06;5448537.16;5448537.16;4847540.06;1455473.9
151018;8396;2025-10-20;USD;2032-10-18;594863.63;594863.63;594863.63;594863.63;143927.26
479828;8396;2025-11-14;EUR;2027-11-04;3503138.43;4176816.55;4176816.55;3503138.43;1428579.85
394279;8396;2025-12-18;CNY;2026-12-13;689874.97;90975.16;90975.16;689874.97;279916.77
293331;8396;2025-12-23;USD;2030-12-22;2913353.75;2913353.75;2913353.75;2913353.75;926592.16
443312;8396;2026-01-09;EUR;2027-01-04;1501898.46;1683281.36;1683281.36;1501898.46;220703.98
359623;8396;2026-01-15;TRY;2027-01-10;2056456.44;60886.58;60886.58;2056456.44;693539.93
477909;8396;2026-01-20;CNY;2027-01-15;2235211.26;323575.94;323575.94;2235211.26;483923.24
528389;8537;2023-12-20;CNY;2024-12-14;3991644.9;559576.65;0.0;0.0;0.0
403875;8537;2024-01-25;CNY;2026-01-14;1264867.5;173823.02;0.0;0.0;0.0
374586;8537;2024-01-26;EUR;2031-01-24;2501575.46;2692989.8;2094547.62;1945669.8;580047.4
300775;8537;2024-02-03;CNY;2029-02-01;4587453.73;628073.48;418715.65;3058302.49;265970.37
529979;8537;2024-02-09;TRY;2025-02-03;498004.15;17187.37;0.0;0.0;0.0
434576;8537;2024-03-09;TRY;2029-03-08;2901127.17;100537.39;67024.93;1934084.78;528843.25
508322;8537;2024-03-20;CNY;2025-03-15;502699.16;70862.74;0.0;0.0;0.0
298165;8537;2024-04-08;TRY;2026-03-29;3914773.53;131421.6;32855.4;978693.38;112048.16
321497;8537;2024-06-03;EUR;2025-05-29;2532584.48;2787348.51;0.0;0.0;0.0
198940;8537;2024-07-06;TRY;2031-07-05;4166319.19;127320.43;99027.0;3240470.48;747666.55
349160;8537;2024-07-15;TRY;2025-07-10;1273228.62;38909.17;0.0;0.0;0.0
152379;8537;2024-11-04;EUR;2026-10-25;257802.11;292200.84;146100.42;128901.05;31912.68
537441;8537;2024-11-26;CNY;2029-11-25;1180791.37;169926.94;132165.4;918393.29;267436.13
475581;8537;2024-12-13;TRY;2026-12-03;1683597.43;50229.5;25114.75;841798.71;133256.74
199393;8537;2025-02-14;TRY;2027-02-04;3854513.99;114853.73;57426.86;1927257.0;126572.6
447543;8537;2025-04-01;USD;2026-03-27;4857641.54;4857641.54;4857641.54;4857641.54;221751.34
235812;8537;2025-04-02;EUR;2027-03-23;3837005.73;3924984.73;2943738.55;2877754.3;93994.65
500974;8537;2025-04-27;EUR;2026-04-22;3052972.61;3122974.45;1561487.22;1526486.3;234048.51
406809;8537;2025-05-25;EUR;2026-05-20;380610.87;376071.88;376071.88;380610.87;58157.34
288384;8537;2025-05-26;USD;2032-05-24;615377.23;615377.23;615377.23;615377.23;830.76
478908;8537;2025-06-27;EUR;2026-06-22;64302.04;77416.97;77416.97;64302.04;5070.22
420028;8537;2025-07-27;USD;2026-07-22;4944339.05;4944339.05;4944339.05;4944339.05;2306534.17
456343;8537;2025-10-27;EUR;2032-10-25;2971703.77;3340135.04;3340135.04;2971703.77;645454.06
503770;8537;2025-11-23;USD;2026-11-18;2795644.03;2795644.03;2795644.03;2795644.03;2795.64
204539;8537;2025-12-25;EUR;2030-12-24;1036611.79;1141502.48;1141502.48;1036611.79;94901.81
152654;8537;2026-01-24;USD;2027-01-19;2786686.5;2786686.5;2786686.5;2786686.5;65626.47
450415;8537;2026-01-31;CNY;2027-01-26;3940303.09;570410.18;570410.18;3940303.09;859183.09
260155;8617;2023-12-17;TRY;2025-12-06;3579084.15;125181.76;0.0;0.0;0.0
334534;8617;2024-03-03;EUR;2029-03-02;3935350.23;4284914.27;2856609.51;2623566.82;83604.33
242861;8617;2024-03-11;CNY;2025-03-06;466603.5;65774.53;0.0;0.0;0.0
470882;8617;2024-04-18;USD;2031-04-17;3876818.27;3876818.27;3015303.1;3015303.1;309219.33
484533;8617;2024-06-11;CNY;2029-06-10;1645499.06;223286.4;148857.6;1096999.37;228249.0
541345;8617;2024-06-15;EUR;2025-06-10;3422084.5;3766327.32;0.0;0.0;0.0
310997;8617;2024-06-30;TRY;2025-06-25;4253596.92;138104.24;0.0;0.0;0.0
345134;8617;2024-07-15;CNY;2025-07-10;4388284.06;564763.71;0.0;0.0;0.0
452552;8617;2024-07-18;TRY;2025-07-13;1039915.27;31779.24;0.0;0.0;0.0
531957;8617;2024-08-29;USD;2025-08-24;2202042.34;2202042.34;0.0;0.0;0.0
359593;8617;2024-09-27;EUR;2031-09-26;1477339.99;1534374.79;1363888.7;1313191.1;103712.91
157788;8617;2024-10-14;CNY;2031-10-13;2733695.07;353513.39;314234.12;2429951.17;900593.9
492975;8617;2024-11-06;CNY;2025-11-01;4589197.29;660428.48;0.0;0.0;0.0
283952;8617;2024-11-10;TRY;2026-10-31;2681711.93;88062.13;44031.06;1340855.97;137303.65
211075;8617;2024-11-25;CNY;2026-11-15;4053251.24;583300.82;291650.41;2026625.62;155239.52
171998;8617;2024-12-15;CNY;2026-12-05;2738422.75;394185.29;197092.64;1369211.38;211063.93
377213;8617;2025-02-18;USD;2030-02-17;3186178.0;3186178.0;2832158.22;2832158.22;628109.76
459545;8617;2025-03-28;TRY;2032-03-26;937697.86;28186.1;25054.31;833509.21;132991.03
526592;8617;2025-04-14;EUR;2032-04-12;3684863.53;3769354.05;3350536.93;3275434.25;315460.71
247510;8617;2025-05-13;TRY;2026-05-08;3986610.39;117708.5;58854.25;1993305.2;336768.91
270518;8617;2025-05-14;CNY;2032-05-12;3909340.45;520552.83;462713.63;3474969.29;50502.89
293484;8617;2025-06-08;USD;2030-06-07;2363652.54;2363652.54;2101024.48;2101024.48;52478.92
120766;8617;2025-06-12;USD;2026-06-07;1965375.83;1965375.83;982687.92;982687.92;140475.24
451914;8617;2025-08-10;EUR;2027-07-31;1759833.02;2160352.19;2160352.19;1759833.02;538156.94
