krd_id;mno;pb;commitment_tutar
327399;32277;USD;283100.56
466575;32277;TRY;863968.09
379723;32277;CNY;267492.66
407208;32277;USD;406389.37
419964;32277;TRY;40510.64
409041;32277;TRY;867783.79
322462;32277;EUR;152785.55
416821;32277;CNY;1758601.48
299871;32277;EUR;791811.4
285747;32277;EUR;105645.26
338991;32277;TRY;193388.06
233950;32277;USD;494878.52
449913;32277;EUR;1361987.33
363637;32277;TRY;448331.19
277871;32277;TRY;813369.64
417524;32277;TRY;561606.53
279336;32277;USD;69760.08
425490;32277;TRY;59751.74
510774;32277;TRY;138363.59
534589;32692;USD;1681910.84
300896;32692;EUR;377767.47
514387;32692;CNY;1110670.77
457279;32692;TRY;9592.61
448693;32692;CNY;91092.18
194120;32692;USD;1096364.19
296309;32692;CNY;892710.04
334312;32692;TRY;208972.11
270884;32692;CNY;978554.74
279448;32692;EUR;57104.72
198087;32692;USD;1488822.56
392780;32692;EUR;476903.11
280854;32692;TRY;329808.31
159322;32692;USD;1788412.61
487464;32692;TRY;119380.85
227782;32692;CNY;1792440.98
203228;32692;EUR;146267.0
244136;32692;TRY;389294.37
258755;32692;TRY;491312.27
210963;32692;TRY;216495.84
155483;32692;TRY;253492.51
310066;32692;TRY;807383.19
408214;32692;TRY;586616.08
191087;32692;CNY;763832.31
171494;32692;TRY;80516.27
264377;32692;EUR;449228.93
222303;32692;EUR;732622.26
467197;32692;CNY;576208.43
327591;32692;EUR;44885.85
452346;32911;TRY;567666.88
240466;32911;EUR;655969.2
388070;32911;USD;37469.1
310479;32911;USD;606438.74
458251;32911;TRY;722376.31
546058;32911;USD;23237.23
384344;32911;TRY;959193.82
189160;32911;CNY;214404.59
454876;32911;EUR;128014.53
379009;32911;CNY;458777.03
543280;32911;TRY;82348.33
404704;32911;EUR;570748.0
431468;32911;EUR;859055.01
539858;32911;CNY;206578.26
240488;32911;TRY;767024.25
473353;32911;USD;345484.78
175863;32911;TRY;162874.65
437178;32911;TRY;211017.18
280492;32911;EUR;62145.88
195637;33639;EUR;68587.89
497621;33639;EUR;866500.99
223678;33639;TRY;24262.88
375664;33639;USD;231779.58
472333;33639;CNY;14149.13
344896;33639;USD;159362.8
469945;33639;EUR;1168140.68
149052;33639;CNY;686472.62
444749;33639;CNY;858361.16
396974;33639;CNY;1130562.95
409435;33639;TRY;53201.29
434685;33639;EUR;258912.86
481707;33639;EUR;383779.81
479982;33639;TRY;38267.96
290070;33639;USD;484302.11
299756;33639;USD;363250.46
242693;33639;EUR;652035.63
491583;33639;EUR;1835955.88
411479;33639;TRY;106369.75
247880;33639;EUR;293756.6
311099;33639;EUR;2445.61
288738;33639;EUR;479849.0
215566;33639;USD;235224.95
275941;33639;USD;109284.78
521224;33639;USD;90279.41
375632;33639;TRY;70570.16
239298;33788;CNY;877119.48
221882;33788;USD;840085.89
373338;33788;CNY;74237.7
145465;33788;USD;27973.7
123343;33788;TRY;68630.17
182039;33788;CNY;1221511.62
226966;33788;EUR;242380.09
440590;33788;TRY;5575.95
458117;33788;CNY;129168.11
543804;33788;EUR;909754.58
258601;33788;CNY;709629.21
530467;33788;EUR;837342.88
524826;33788;EUR;75901.6
549065;33788;CNY;169534.31
189925;33788;TRY;1441583.73
493373;33788;USD;648837.69
248386;33788;TRY;1165787.14
246980;33914;CNY;763553.01
306126;33914;CNY;409176.85
541853;33914;TRY;132891.62
451655;33914;CNY;331651.71
498043;33914;TRY;1569700.28
227712;33914;TRY;380199.99
333932;33914;TRY;19846.69
399032;33914;EUR;616252.24
284199;33914;USD;140770.48
148078;33914;CNY;30554.64
293461;33914;EUR;647145.08
179710;33914;TRY;15183.22
330909;33914;USD;241026.1
334508;33914;TRY;623972.01
461069;33914;USD;77262.81
341452;33914;EUR;516156.19
327153;33914;USD;30263.86
243872;33914;TRY;559652.03
250110;33914;CNY;168101.47
222055;33914;EUR;120451.84
498078;33914;CNY;535291.8
314966;33914;TRY;1089911.22
506967;33914;TRY;233337.4
488416;33914;CNY;179797.53
139199;33914;EUR;108284.81
221448;33914;TRY;535782.39
293921;33914;EUR;109324.17
353657;33914;TRY;2347.27
161329;33914;TRY;251621.26
345040;33914;CNY;549353.51
139717;33914;CNY;13391.96
231536;33914;TRY;422698.45
236143;33914;EUR;1208991.95
214589;33914;TRY;1729211.08
269639;33914;EUR;110173.87
548056;33935;EUR;154143.38
133764;33935;TRY;386172.16
201123;33935;CNY;67819.55
416934;33935;TRY;1512674.89
282743;33935;EUR;56766.17
226073;33935;USD;267167.84
299166;33935;TRY;1119393.87
250994;33935;USD;176999.81
337905;33935;EUR;2758.86
327746;33935;EUR;53899.77
183897;33935;USD;1148020.87
482021;33935;USD;961801.87
315612;33935;TRY;1429771.01
473882;33935;CNY;420298.82
423003;33935;USD;322460.16
221661;33935;EUR;146441.6
249743;33935;EUR;1639792.2
274231;33935;CNY;269869.28
390868;33935;CNY;699179.89
532557;33935;EUR;1038475.44
254161;33935;EUR;1013719.4
428971;33935;TRY;342449.38
271657;33935;EUR;331402.86
203689;33935;TRY;595650.08
147020;33935;CNY;181348.92
309871;34271;USD;356378.08
162923;34271;CNY;473306.73
208413;34271;EUR;125189.59
458654;34271;USD;8830.46
132151;34271;USD;548242.69
366849;34271;TRY;1115403.73
455856;34271;EUR;385650.7
178154;34271;EUR;109218.46
355308;34271;TRY;54251.31
495845;34271;TRY;658934.15
152571;34271;CNY;76552.48
507616;34271;CNY;1465392.69
277176;34271;CNY;810881.1
373060;34271;USD;259449.88
528482;34271;TRY;13105.17
452220;34271;CNY;376942.09
325990;34271;USD;366734.92
539085;34271;CNY;214250.87
205170;34271;CNY;144411.15
335424;34271;TRY;846186.85
134391;34271;CNY;1009958.51
241194;34271;TRY;73956.22
359184;34271;EUR;103634.08
482008;34271;CNY;1280989.3
353948;34271;USD;239329.67
177897;34271;EUR;511354.21
172535;34271;TRY;728734.41
238270;34308;TRY;48010.62
425084;34308;USD;316387.58
492639;34308;EUR;569210.86
467789;34308;EUR;84478.56
427461;34308;CNY;12810.44
207369;34308;EUR;856843.02
525815;34308;CNY;1594797.05
163172;34308;TRY;501021.37
268010;34308;TRY;146217.65
479525;34308;TRY;54780.34
411880;34308;USD;73541.67
297697;34308;USD;252256.8
288879;34308;TRY;219017.99
203737;34308;EUR;42229.98
249210;34308;CNY;571432.31
489428;34308;USD;503170.08
525593;34308;CNY;334131.77
507407;34308;TRY;203596.59
411891;34308;EUR;117618.74
181740;34308;USD;82074.25
360697;34494;USD;647279.86
160948;34494;USD;61780.44
512028;34494;TRY;157050.73
447243;34494;TRY;284683.0
429348;34494;CNY;17602.85
186766;34494;USD;160509.03
172714;34494;CNY;467571.52
548078;34494;CNY;393775.84
418531;34494;CNY;12267.86
237882;34494;TRY;733729.2
513921;34494;TRY;220347.44
250804;34494;CNY;952718.73
352706;34494;USD;203713.84
384989;34494;USD;347767.97
428059;34494;CNY;22796.32
484224;34494;TRY;620324.14
451754;34494;EUR;353123.95
212875;34494;EUR;1143392.34
351936;34494;USD;68653.31
153428;34494;EUR;536168.49
285876;34494;USD;490429.14
213133;34494;CNY;68216.64
410246;34494;EUR;850080.09
467149;34494;CNY;46868.89
241337;34494;TRY;1024419.18
334544;34494;CNY;279886.81
387808;34494;TRY;14330.25
258477;34494;EUR;232491.58
214611;34494;TRY;410033.29
255653;34494;USD;230069.48
336212;34494;EUR;941847.22
168808;34874;EUR;345992.2
142907;34874;TRY;133492.82
475307;34874;EUR;463378.56
326612;34874;TRY;97678.54
540090;34874;USD;16417.16
498359;34874;USD;1008701.02
271310;34874;EUR;36310.62
155634;34874;EUR;129261.25
249911;34874;CNY;15944.28
330902;34874;USD;859347.03
342139;34874;USD;107168.82
526932;34874;USD;403817.52
196511;34874;CNY;787467.63
446525;34874;CNY;3149.26
144059;34874;EUR;822687.46
247266;34874;CNY;1081799.57
147921;34874;CNY;99698.57
504932;34874;EUR;545795.74
230128;34874;TRY;478377.51
319685;34874;CNY;139902.36
321245;34874;TRY;20350.26
487203;34874;EUR;483941.51
501280;34874;CNY;167615.11
147357;34874;TRY;99583.89
297080;34874;TRY;349420.69
321579;34874;EUR;1758363.21
442986;34874;TRY;541454.02
293588;34874;TRY;565504.21
474349;34874;TRY;190627.56
536184;35176;USD;575392.86
542277;35176;CNY;470832.18
386770;35176;EUR;9952.17
352318;35176;TRY;320323.2
509897;35176;TRY;174941.23
525071;35176;CNY;563910.99
293827;35176;CNY;32487.19
196193;35176;USD;344104.91
518807;35176;USD;748477.18
383097;35176;TRY;1296927.07
189568;35176;USD;313460.88
423369;35176;EUR;1006677.15
281996;35176;USD;354976.08
126640;35176;CNY;116984.46
537454;35176;CNY;869063.96
462536;35176;TRY;427566.49
235756;35176;USD;1114703.29
155801;35176;CNY;408337.77
431282;35176;EUR;160756.33
170109;35176;USD;47781.78
310496;35348;CNY;1279784.21
387602;35348;EUR;64283.36
305748;35348;EUR;448523.69
147582;35348;USD;126378.35
219918;35348;TRY;1096730.22
169548;35348;CNY;324200.88
316708;35348;CNY;713634.82
428779;35348;TRY;180453.09
344978;35348;USD;34723.45
251903;35348;EUR;1012920.51
177133;35348;USD;338445.35
162772;35348;CNY;123294.67
380143;35348;TRY;1558066.21
312698;35348;USD;897005.22
332875;35348;TRY;43341.56
252118;35348;TRY;314765.26
156259;35348;EUR;236714.36
187523;35348;CNY;253417.04
156185;35348;EUR;220058.97
382860;35348;CNY;8966.4
301625;35348;TRY;529510.68
549364;35348;USD;5226.38
266049;35348;USD;60991.67
182869;35348;EUR;434473.34
441842;35348;EUR;711991.58
194149;36012;EUR;1388964.27
446005;36012;TRY;651308.43
288572;36012;EUR;582093.25
468708;36012;TRY;51505.16
443040;36012;CNY;280652.67
228328;36012;USD;494144.76
504588;36012;TRY;4693.15
507284;36012;USD;176381.89
181507;36012;EUR;80447.74
179782;36012;EUR;105052.63
433677;36012;TRY;52410.87
409194;36012;TRY;15857.92
273083;36012;EUR;4430.79
373495;36012;TRY;134328.17
528166;36012;CNY;1755314.92
322837;36012;EUR;1142368.86
446661;36012;USD;18817.58
445962;36012;USD;588184.08
315627;36012;CNY;506694.27
302624;36012;EUR;207656.31
320539;36049;EUR;847400.95
350142;36049;USD;96914.99
315266;36049;CNY;187843.0
287640;36049;CNY;699494.7
173701;36049;USD;132334.54
383631;36049;TRY;414021.54
440539;36049;TRY;552447.16
419904;36049;CNY;335905.39
355440;36049;USD;178157.77
363415;36049;USD;1322025.94
432960;36049;EUR;96660.33
527874;36049;CNY;85217.16
337173;36049;USD;693893.47
319703;36049;TRY;212724.05
471512;36049;CNY;128994.1
172969;36049;CNY;217528.86
431390;36049;CNY;205432.02
489118;36049;TRY;344797.54
362086;36049;CNY;342196.62
499571;36049;EUR;1156907.3
232190;36049;EUR;1669428.41
451560;36049;CNY;1010971.4
543719;36049;TRY;508291.82
526431;36049;TRY;598298.61
255402;36049;USD;97656.14
149066;36049;EUR;800970.75
311683;36049;EUR;467156.27
281569;36049;TRY;187048.98
362778;36049;TRY;1283429.82
475429;36049;EUR;306616.99
475016;36049;USD;417653.67
489431;36049;TRY;870961.16
371092;36049;TRY;1734091.31
456290;36049;CNY;1200115.11
160416;36049;TRY;102891.65
332034;36221;USD;42461.19
161430;36221;TRY;1407522.71
145842;36221;EUR;585492.99
234718;36221;CNY;1787922.68
507839;36221;TRY;931653.69
224363;36221;USD;11351.9
483625;36221;CNY;265041.03
356218;36221;TRY;575211.38
537021;36221;CNY;438686.31
326021;36221;USD;637817.93
426200;36221;CNY;755962.02
512308;36221;USD;896718.86
145664;36221;TRY;521409.02
276499;36221;USD;258507.98
544883;36221;EUR;314523.97
200842;36221;EUR;1842166.46
210454;36221;TRY;1646182.0
507707;36221;TRY;281535.13
544942;36221;USD;227832.22
306195;36221;CNY;769034.01
448298;36221;TRY;701865.59
483845;36221;EUR;130455.77
492081;36543;TRY;918022.39
467778;36543;CNY;173540.41
203347;36543;CNY;121880.71
195597;36543;USD;6269.89
316698;36543;EUR;170389.86
208857;36543;EUR;68274.0
471785;36543;EUR;635537.82
152801;36543;CNY;43756.22
363384;36543;USD;313729.64
325782;36543;CNY;144875.31
148608;36543;CNY;1126.82
182575;36543;EUR;978.07
216465;36543;EUR;622516.09
307243;36543;CNY;962029.05
481031;36543;TRY;844.24
241903;36543;USD;303136.16
323666;36543;CNY;31359.72
120569;36543;TRY;1235401.69
539252;36543;CNY;1509552.52
383214;36543;USD;703677.95
218029;36543;EUR;444537.33
395516;36917;USD;647968.26
311520;36917;TRY;844784.3
467046;36917;USD;141625.76
406554;36917;CNY;364321.68
467265;36917;CNY;256565.79
529385;36917;CNY;169018.76
435171;36917;USD;51309.69
236762;36917;TRY;319107.41
239756;36917;TRY;128899.77
310105;36917;EUR;8686.27
433481;36917;TRY;1343013.25
186180;36917;USD;53673.41
336349;36917;EUR;451233.94
179110;36917;CNY;1032362.4
181559;36917;EUR;114130.08
415676;36917;USD;1496329.11
420626;36917;CNY;531174.41
297401;36917;USD;504951.56
300131;36917;CNY;1392293.33
491702;36917;CNY;594290.35
414796;36917;EUR;133713.9
188559;36917;TRY;915804.97
481627;36917;EUR;242182.74
462396;36917;EUR;1102415.08
265167;36917;EUR;1392418.95
288120;36917;USD;497442.91
209565;36917;TRY;1422068.53
214033;36917;USD;208023.09
180147;36917;EUR;123624.26
293664;37006;TRY;373119.37
428590;37006;USD;538704.74
209184;37006;CNY;1449125.26
320825;37006;EUR;560920.13
154326;37006;TRY;146545.35
286725;37006;TRY;242355.51
412932;37006;USD;1035613.19
505393;37006;TRY;163576.73
477110;37006;USD;810810.61
209426;37006;TRY;1076647.24
243890;37006;USD;220245.3
542809;37006;TRY;783616.87
278306;37006;EUR;704301.36
426899;37006;TRY;942727.79
133586;37006;TRY;1235902.14
478634;37006;TRY;591039.78
281620;37006;USD;528710.55
150359;37006;USD;280363.52
207763;37006;USD;167079.01
440837;37006;TRY;429453.84
282310;37006;CNY;1660978.43
301415;37006;TRY;353206.81
412323;37006;TRY;46073.08
504422;37006;EUR;167773.06
464637;37006;TRY;710558.08
419649;37006;USD;1677856.42
312387;37006;EUR;126717.39
242479;37318;TRY;1627293.65
367518;37318;USD;1722378.25
312948;37318;TRY;921758.82
363824;37318;USD;222761.25
323758;37318;USD;439023.85
396540;37318;USD;475475.2
525447;37318;TRY;784386.84
409359;37318;CNY;1132786.32
501303;37318;TRY;286234.77
472517;37318;CNY;361301.14
316848;37318;EUR;914395.43
525621;37318;CNY;215401.53
368961;37318;CNY;61377.86
375916;37318;CNY;1244810.52
168084;37318;USD;1665864.15
383245;37318;USD;589549.79
436256;37318;EUR;806548.27
492978;37318;CNY;55769.4
188037;37318;TRY;54866.97
371390;37318;EUR;114227.31
514498;37318;CNY;493357.73
422855;37318;EUR;315444.88
274653;37318;EUR;1353555.97
169925;37318;EUR;414694.12
513965;37318;EUR;416414.97
545288;37470;TRY;385995.33
427668;37470;EUR;351403.01
287320;37470;CNY;1050256.85
375135;37470;TRY;296468.38
458182;37470;USD;120533.03
272154;37470;CNY;513025.5
497637;37470;TRY;14093.1
337048;37470;CNY;183865.58
526304;37470;EUR;121194.72
350479;37470;USD;264804.61
278384;37470;CNY;797903.48
121346;37470;USD;1826032.13
202528;37470;USD;199464.13
397775;37470;EUR;1204468.4
225625;37470;USD;228944.01
435096;37470;CNY;1231304.68
267123;37470;EUR;406765.86
458779;37470;USD;311088.63
479354;37470;CNY;658848.66
207566;37470;EUR;293951.11
441343;37470;USD;107881.39
293681;37470;USD;25235.04
482654;37471;EUR;70998.28
308009;37471;USD;367234.92
270202;37471;TRY;5013.41
187650;37471;USD;96617.32
480092;37471;CNY;805928.45
128750;37471;CNY;18218.49
415620;37471;CNY;1106.76
545600;37471;TRY;1673836.8
146507;37471;EUR;269855.3
514871;37471;USD;301637.22
197769;37471;USD;1115219.8
406273;37471;TRY;411998.04
307739;37471;USD;141972.93
536755;37471;USD;521356.03
492018;37471;CNY;766.09
138166;37471;TRY;733470.03
254880;37471;USD;332755.67
354218;37471;CNY;128050.9
453545;37471;USD;137454.92
543987;37471;TRY;66245.09
482843;37471;EUR;187473.35
243615;37471;TRY;362495.4
401380;37471;USD;878080.9
308557;37471;EUR;50704.94
406116;37471;CNY;19922.03
422331;37471;USD;913911.46
359346;37471;USD;805944.04
304977;37592;TRY;1525.01
488439;37592;TRY;146493.83
411643;37592;EUR;9509.29
374946;37592;TRY;459691.2
417058;37592;TRY;7231.72
263370;37592;USD;669139.43
455076;37592;USD;1237987.25
339483;37592;TRY;239796.05
283852;37592;EUR;679777.97
308278;37592;CNY;45796.07
133492;37592;CNY;779491.07
324002;37592;EUR;619761.98
405484;37592;TRY;982997.26
517608;37592;CNY;69572.97
328112;37592;TRY;186422.39
494543;37592;TRY;192421.47
406583;37592;CNY;9678.63
410933;37592;USD;468898.59
214558;37592;USD;369933.02
372669;37592;CNY;1268995.43
532225;37592;EUR;145396.63
145435;37592;CNY;931412.41
358654;37592;EUR;1237963.3
126695;37592;TRY;268722.28
474961;37592;CNY;442331.83
465722;37592;USD;579763.72
256916;37592;CNY;22246.03
539883;37895;CNY;6483.87
179422;37895;TRY;171945.46
541945;37895;USD;1148727.69
505761;37895;CNY;137080.94
357289;37895;EUR;76812.39
304123;37895;USD;97459.81
502708;37895;USD;287075.86
547544;37895;EUR;23838.59
319338;37895;USD;385516.64
439855;37895;TRY;43382.71
466308;37895;CNY;195386.45
466343;37895;CNY;661868.32
130350;37895;USD;590780.16
361043;37895;EUR;778470.92
125995;37895;USD;1345817.59
305387;37895;EUR;13845.31
283387;37895;CNY;1510332.38
168477;37895;TRY;996935.21
257548;38119;USD;90706.81
273012;38119;CNY;617766.0
136891;38119;CNY;19605.27
430323;38119;USD;1243073.41
472252;38119;EUR;729793.19
475039;38119;USD;430838.96
141105;38119;EUR;378244.84
264259;38119;EUR;921091.33
388666;38119;EUR;209249.77
172532;38119;EUR;658997.76
253635;38119;USD;914139.84
216931;38119;TRY;98683.11
448814;38119;CNY;758338.67
222719;38119;TRY;740937.32
336688;38119;USD;114769.22
328328;38119;TRY;864019.58
280774;38119;CNY;25725.32
441931;38119;USD;205411.05
353838;38119;USD;337142.38
202367;38119;EUR;636266.96
293798;38119;CNY;160320.05
384995;38119;USD;1184472.84
431449;38119;EUR;659588.28
309161;38119;EUR;1237450.43
388863;38119;USD;114315.99
449790;38119;TRY;1028426.81
161380;38119;TRY;82412.8
212163;38119;USD;227092.81
204360;38119;USD;226382.57
491232;38119;EUR;977462.77
415827;38119;CNY;266182.61
476148;38119;USD;36025.26
404788;38119;CNY;363480.91
456280;38119;TRY;1661321.16
456770;38119;USD;221478.25
214815;38119;EUR;112330.31
497270;38781;CNY;614880.31
193721;38781;USD;384564.97
271346;38781;USD;361776.44
371893;38781;EUR;1272969.86
143811;38781;USD;996624.3
191950;38781;EUR;472881.25
223006;38781;CNY;713868.13
482711;38781;CNY;72452.02
383493;38781;CNY;760880.98
441219;38781;EUR;468856.74
173951;38781;USD;659271.11
252325;38781;EUR;120842.86
321297;38781;USD;167185.78
422330;38781;EUR;529855.99
171486;38781;TRY;1071257.91
352882;38781;USD;1399643.16
392338;38781;TRY;133376.49
420033;38781;USD;290043.39
137603;38781;EUR;253586.6
482070;38781;TRY;484046.32
217621;38781;EUR;80907.96
492826;38781;TRY;335356.78
390880;38781;TRY;535877.07
519084;38781;USD;935825.32
247835;38781;CNY;942965.39
171215;38781;TRY;672827.94
231702;38781;CNY;49438.5
389089;38781;CNY;223934.69
318850;38781;CNY;51600.52
394650;38781;CNY;12001.14
308350;38781;TRY;195106.57
292216;38781;EUR;234706.52
226279;38781;EUR;363322.28
158897;38781;USD;710197.87
393983;38781;EUR;272005.28
244020;38876;TRY;42219.08
367501;38876;USD;1233452.69
312854;38876;USD;133773.41
332361;38876;TRY;1417925.59
359357;38876;EUR;29061.95
343078;38876;TRY;78406.4
543467;38876;EUR;669224.23
246296;38876;USD;1256902.97
277672;38876;EUR;3029.35
234672;38876;TRY;110010.74
445201;38876;EUR;404799.04
296029;38876;EUR;57701.1
349468;38876;TRY;399163.97
393961;38876;CNY;844847.21
385020;38876;EUR;83578.97
161345;38876;CNY;380554.31
124878;38876;CNY;1206147.63
456544;38876;USD;944782.21
207493;38876;USD;534742.82
407147;38876;CNY;902974.63
332555;38876;CNY;792671.14
334045;38876;TRY;28913.25
481397;38876;CNY;95032.57
278151;38876;CNY;593483.33
520095;38876;TRY;108028.11
386140;38876;CNY;856209.38
205728;38876;EUR;763968.95
360051;38957;TRY;263600.23
363843;38957;USD;562205.03
353600;38957;TRY;148.75
165475;38957;TRY;124573.39
207536;38957;TRY;1079202.1
444138;38957;CNY;131056.03
507760;38957;EUR;603.8
232791;38957;EUR;667525.41
272741;38957;USD;877095.32
330009;38957;CNY;126854.03
544089;38957;CNY;1032645.75
155279;38957;EUR;8850.7
174906;38957;CNY;252800.75
197477;38957;USD;844759.32
208397;38957;USD;324179.17
546439;38957;CNY;5416.9
401073;38957;CNY;1454472.92
288716;38957;USD;67789.7
246845;38957;USD;69829.31
389004;38957;TRY;71808.32
541473;38957;EUR;318515.21
321090;38957;USD;1790991.28
421011;38957;USD;646991.55
137141;38957;CNY;102484.98
483560;38957;TRY;2299.75
200147;38957;USD;709720.33
311794;38957;TRY;256791.66
489484;38957;CNY;531894.04
348654;38957;USD;486179.58
439271;39111;USD;232942.76
193737;39111;TRY;425383.9
441894;39111;EUR;842724.32
150747;39111;CNY;76962.61
140402;39111;TRY;1758188.84
173088;39111;CNY;773817.99
317276;39111;USD;298438.08
274617;39111;TRY;541645.49
452050;39111;TRY;459791.35
300372;39111;CNY;176998.99
391245;39111;USD;1091646.66
163011;39111;CNY;92058.16
128503;39111;USD;300267.1
505790;39111;TRY;592597.7
181751;39111;EUR;1296200.97
326020;39111;USD;158296.7
356604;39111;USD;38657.67
244117;39111;CNY;142228.42
507160;39111;USD;378705.04
485304;39111;CNY;1131148.2
126797;39111;CNY;499372.86
285707;39111;CNY;267665.17
271432;39111;CNY;1094582.82
187845;39111;USD;396947.34
351651;39205;CNY;1841694.52
529697;39205;TRY;1242957.45
352317;39205;TRY;855960.41
371139;39205;TRY;103603.17
248177;39205;USD;217282.65
228386;39205;EUR;1142548.6
497651;39205;TRY;305199.5
332017;39205;TRY;680005.15
414924;39205;USD;353596.79
304146;39205;CNY;935489.02
355572;39205;CNY;67378.11
284751;39205;EUR;1231593.41
122447;39205;TRY;319718.94
217680;39205;CNY;376739.24
350562;39205;USD;758143.09
270805;39205;EUR;283513.31
519888;39205;CNY;770139.14
291928;39205;EUR;118973.58
544171;39205;USD;1206160.11
174375;39205;TRY;526077.0
428063;39205;EUR;115911.33
463170;39205;EUR;457462.39
478978;39205;TRY;61088.82
548865;39205;CNY;69634.92
259075;39205;EUR;415581.51
235615;39205;TRY;76069.0
268974;39205;CNY;408082.8
403181;39205;CNY;436147.77
548545;39205;CNY;400779.38
259736;39342;USD;910022.59
526947;39342;EUR;1086155.75
458302;39342;USD;311849.45
542553;39342;USD;173716.67
400881;39342;EUR;277722.59
368821;39342;TRY;50563.53
310787;39342;TRY;264884.62
317509;39342;CNY;1391294.63
250144;39342;TRY;1001098.1
547687;39342;TRY;1206422.42
393156;39342;EUR;874386.84
358391;39342;USD;13213.34
367340;39342;TRY;275897.64
380766;39342;USD;869407.45
457010;39342;TRY;426332.66
235890;39342;TRY;702096.97
526787;39342;TRY;1044615.3
183676;39342;TRY;933366.85
463656;39342;USD;551302.4
273139;39342;USD;762159.41
148721;39342;CNY;234800.42
210638;39342;USD;3686.04
355717;39342;USD;305415.02
498998;39342;EUR;13950.68
459722;39342;CNY;387167.99
467041;39342;TRY;1205301.69
513762;39390;USD;728168.6
234724;39390;EUR;492988.07
391173;39390;USD;1120955.9
488724;39390;CNY;187252.88
516341;39390;CNY;342185.17
278767;39390;TRY;261122.62
447996;39390;CNY;264761.86
276424;39390;EUR;1122180.97
224148;39390;TRY;949137.77
237088;39390;USD;16928.83
456959;39390;CNY;162186.23
475045;39390;EUR;281639.68
290858;39390;USD;783663.0
408695;39390;CNY;27379.2
211332;39390;CNY;188775.61
454240;39390;EUR;110248.21
234205;39390;USD;660061.26
515100;39390;USD;112838.91
167229;39390;EUR;422262.86
285922;39390;EUR;83778.25
519703;39390;USD;387967.84
492003;39390;USD;550625.68
271871;39390;USD;1162681.09
533118;39390;TRY;409786.19
505285;39390;CNY;998285.48
263946;39390;TRY;928491.22
366947;39390;USD;1674757.82
487217;39390;USD;471440.6
315717;39522;CNY;42434.45
164434;39522;USD;207816.09
234886;39522;USD;78266.25
334364;39522;TRY;324505.89
501211;39522;USD;141589.61
440362;39522;CNY;790620.87
503218;39522;TRY;629319.51
425305;39522;CNY;1082064.19
444026;39522;EUR;890451.15
491633;39522;USD;910068.68
514608;39522;CNY;795895.05
283920;39522;TRY;1608942.21
548187;39522;CNY;276279.59
415441;39522;USD;1606695.02
376265;39522;TRY;123174.14
399918;39522;TRY;139782.71
453137;39522;USD;38891.74
182197;39522;TRY;704263.74
160337;39522;EUR;258997.7
477131;39539;EUR;103174.7
287936;39539;USD;116220.18
505988;39539;CNY;650147.32
141304;39539;CNY;38276.18
342068;39539;EUR;1465221.27
143016;39539;USD;550137.96
322342;39539;USD;35788.42
403725;39539;TRY;1217898.31
463878;39539;EUR;145126.69
232437;39539;TRY;1155771.52
508629;39539;EUR;25867.11
178992;39539;USD;171426.99
524744;39539;TRY;1015412.79
227580;39539;CNY;424939.13
434235;39539;USD;1178707.43
218651;39539;EUR;549514.34
323475;39539;EUR;1069192.71
338878;39539;CNY;250402.72
408442;39543;TRY;191286.03
263443;39543;CNY;123408.08
301594;39543;USD;161690.69
247753;39543;USD;142444.48
174155;39543;TRY;1126658.47
490029;39543;EUR;43796.79
481884;39543;EUR;922033.56
190701;39543;EUR;386015.45
189724;39543;EUR;84291.14
508481;39543;EUR;577879.07
309333;39543;CNY;339963.8
488100;39543;CNY;283642.42
122723;39543;USD;117105.86
541567;39543;CNY;275180.93
491981;39543;USD;1114628.85
400573;39543;CNY;195566.55
253965;39543;CNY;39078.9
256906;39543;USD;71726.0
511177;39543;USD;912202.05
193407;39543;TRY;304278.06
185136;39543;EUR;77031.64
435825;39543;USD;289398.52
479215;39543;CNY;97838.16
378516;39548;EUR;26020.2
378068;39548;EUR;135370.85
168813;39548;EUR;11564.91
345787;39548;TRY;125507.04
498762;39548;USD;604405.58
398886;39548;EUR;2874.63
444804;39548;CNY;1506872.3
292818;39548;EUR;216210.04
429186;39548;CNY;571881.99
164541;39548;USD;849871.66
204478;39548;TRY;275071.2
214362;39548;CNY;122308.19
150213;39548;EUR;1712180.13
455073;39548;EUR;243613.66
218818;39548;USD;1213650.36
525558;39548;EUR;560422.28
317916;39548;CNY;114143.69
247188;39548;CNY;214813.26
377398;39548;USD;252120.27
371634;39548;TRY;3898.21
249889;39548;CNY;292551.63
236011;39548;USD;127052.2
237601;39548;CNY;301515.43
316146;39548;EUR;11712.82
296561;39548;TRY;3572.87
207440;39548;USD;562401.37
193378;39913;TRY;430645.1
194383;39913;USD;1320120.67
173814;39913;EUR;1087144.01
290465;39913;TRY;1829975.11
385609;39913;CNY;933469.81
499362;39913;USD;44019.89
307955;39913;CNY;176424.28
292829;39913;CNY;4170.97
372006;39913;USD;65303.23
302331;39913;TRY;741406.01
347794;39913;USD;572015.73
487749;39913;EUR;726888.25
349488;39913;CNY;906.28
177341;39913;CNY;1039700.05
468176;39913;CNY;607653.09
262583;39913;TRY;662922.87
519230;39913;TRY;1061848.04
175712;39913;USD;556409.33
197925;39913;TRY;292181.16
511585;39913;EUR;41884.29
235009;39913;EUR;130099.49
468202;39913;CNY;1047079.63
184297;39913;EUR;2100.4
