krd_id;mno;krd_ref;lcy_tutar;usd_tutar;para_birimi;valor;vade;odeme_sablonu;krd_program;yapilandirma;teminat_tur_id;teminat;teminat_tutar;faiz_oran
141191;5839;11;4368180.38;134081.28;TRY;2024-09-24;2025-09-19;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;4990266.6;0.249
432698;5839;12;3948530.14;4095941.06;EUR;2024-10-24;2031-10-23;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;4445725.4;0.529
271957;5839;13;3235072.58;3235072.58;USD;2024-11-22;2029-11-21;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;2716304.22;0.1945
456280;5839;14;3783985.99;494250.67;CNY;2025-02-26;2026-02-21;360_gun_tek_taksit;reeskont;0;300;Kefalet;4182841.67;0.9428
508723;5839;15;2235047.42;63874.38;TRY;2025-03-25;2026-03-20;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;1224585.78;0.9951
420260;5839;16;318625.37;318625.37;USD;2025-04-21;2032-04-19;7_yil_9_taksit;yatirim_kredi;1;200;Ipotek;427137.18;0.8797
240316;5839;17;1001332.27;1001332.27;USD;2025-05-02;2027-04-22;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;940268.37;0.1203
255171;5839;18;1572386.98;207456.49;CNY;2025-05-03;2026-04-28;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2199524.01;0.1836
419483;5839;19;4596053.99;565954.22;CNY;2025-06-07;2032-06-05;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;5808095.5;0.7515
206782;5839;20;1448332.53;1483451.76;EUR;2025-07-23;2032-07-21;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2088518.83;0.8949
260671;5839;21;3965266.31;4140133.88;EUR;2025-08-03;2026-07-29;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;5713784.74;0.8166
490760;5839;22;4718079.53;4718079.53;USD;2025-09-24;2027-09-14;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2412856.83;0.913
405071;5839;23;3351757.55;3351757.55;USD;2025-10-08;2026-10-03;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;4941984.04;0.0916
380773;5839;24;2704328.47;3002205.55;EUR;2026-02-16;2033-02-14;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2882436.33;0.7767
201328;5839;25;3072449.1;3410874.02;EUR;2026-02-17;2031-02-16;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1567852.19;0.1284
177897;5939;1;481894.2;15960.04;TRY;2024-02-20;2025-02-14;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;405962.96;0.687
430203;5939;2;28925.31;32037.97;EUR;2024-03-08;2025-03-03;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;14903.05;0.3877
329418;5939;3;4385756.26;4857709.01;EUR;2024-03-12;2026-03-02;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;2621634.32;0.6818
168084;5939;4;1892774.66;262637.49;CNY;2024-04-13;2025-04-08;360_gun_tek_taksit;reeskont;0;200;Ipotek;2283149.2;0.355
152653;5939;5;2163053.45;72222.15;TRY;2024-04-14;2026-04-04;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1940103.21;0.4308
546523;5939;6;1033864.01;143456.83;CNY;2024-04-19;2025-04-14;360_gun_tek_taksit;reeskont;0;200;Ipotek;1153430.36;0.1369
334364;5939;7;239989.78;263072.89;EUR;2024-05-05;2029-05-04;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;338781.19;0.1398
296029;5939;8;1276487.86;1420869.41;EUR;2024-06-21;2025-06-16;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;1119141.73;0.2239
155317;5939;9;1461102.11;1461102.11;USD;2024-07-03;2025-06-28;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1421912.09;0.3546
141304;5939;10;3246741.05;3246741.05;USD;2024-07-17;2026-07-07;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;3588166.83;0.3691
120358;5939;11;311851.0;311851.0;USD;2024-08-19;2025-08-14;360_gun_tek_taksit;reeskont;0;200;Ipotek;338209.36;0.5131
355367;5939;12;4939345.32;151613.19;TRY;2024-09-25;2029-09-24;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;5022245.94;0.0949
401380;5939;13;4432287.03;136381.0;TRY;2024-10-09;2025-10-04;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;3293302.96;0.3569
168772;5939;14;4579877.43;141112.96;TRY;2024-11-15;2025-11-10;360_gun_tek_taksit;reeskont;0;300;Kefalet;6510588.66;0.6068
277538;5939;15;1822731.33;1822731.33;USD;2024-11-23;2025-11-18;360_gun_tek_taksit;reeskont;0;300;Kefalet;1080416.96;0.4482
400826;5939;16;1898299.25;1898299.25;USD;2025-02-13;2032-02-12;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1536540.42;0.8238
245393;5939;17;600887.28;629777.51;EUR;2025-02-22;2026-02-17;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;477172.0;0.9633
483250;5939;18;3869471.04;110583.8;TRY;2025-03-16;2030-03-15;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;3709845.3;0.2235
228411;5939;19;4576700.94;4457658.61;EUR;2025-04-02;2030-04-01;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2352486.16;0.1615
383196;5939;20;1492364.23;43356.59;TRY;2025-04-19;2026-04-14;360_gun_tek_taksit;reeskont;0;300;Kefalet;1202422.64;0.6297
427241;5939;21;2440686.74;2440686.74;USD;2025-09-27;2030-09-26;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2705229.37;0.2742
211042;5939;22;4687806.63;121447.34;TRY;2025-10-04;2032-10-02;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;6542254.36;0.6562
338387;5939;23;4336763.91;4336763.91;USD;2025-12-16;2026-12-11;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;3302666.75;0.3696
507207;5939;24;958251.0;25853.19;TRY;2025-12-25;2032-12-23;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1215889.53;0.847
302824;5939;25;4393566.63;127238.75;TRY;2026-01-23;2027-01-18;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;6133846.93;0.8491
287001;5939;26;3702663.05;592408.4;CNY;2026-02-13;2033-02-11;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;2016949.5;0.0089
311520;6152;1;3393821.56;471257.77;CNY;2024-01-02;2025-12-22;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;3317145.13;0.2726
401364;6152;2;4843208.74;5260002.7;EUR;2024-02-07;2025-02-01;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;3718801.25;0.4873
304305;6152;3;3827321.25;516071.94;CNY;2024-02-13;2025-02-07;360_gun_tek_taksit;isletme_kredi;1;100;Banka Teminat Mektubu;3999799.65;0.4015
408421;6152;4;1683086.49;226945.6;CNY;2024-02-16;2026-02-05;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1714156.35;0.8664
320725;6152;5;1944234.95;2131238.68;EUR;2024-05-13;2031-05-12;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;2709224.47;0.2239
313122;6152;6;3086489.74;430429.05;CNY;2024-05-15;2025-05-10;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2515172.24;0.4074
231048;6152;7;2972038.65;437452.53;CNY;2024-06-18;2029-06-17;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1903157.31;0.8265
182236;6152;8;2265999.53;333531.07;CNY;2024-06-24;2031-06-23;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2159936.24;0.2628
282650;6152;9;4032160.05;562631.48;CNY;2024-07-03;2025-06-28;360_gun_tek_taksit;reeskont;0;300;Kefalet;5988238.74;0.7888
420028;6152;10;633786.61;735022.2;EUR;2024-08-02;2025-07-28;360_gun_tek_taksit;reeskont;0;300;Kefalet;563398.28;0.952
240644;6152;11;4505153.98;659397.41;CNY;2024-08-11;2025-08-06;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2628760.93;0.4445
536184;6152;12;3839444.71;117851.74;TRY;2024-09-18;2031-09-17;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;4206867.05;0.7102
496073;6152;13;2196887.21;67597.99;TRY;2024-10-09;2026-09-29;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2603800.19;0.5239
228386;6152;14;2161487.12;2161487.12;USD;2024-10-11;2026-10-01;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;3231269.46;0.2365
277549;6152;15;3825781.98;3968610.33;EUR;2024-10-24;2025-10-19;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;2734760.55;0.7724
492018;6152;16;3277182.81;99283.9;TRY;2024-12-07;2026-11-27;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;2212568.4;0.6303
246419;6152;17;1222052.06;1293245.56;EUR;2025-03-20;2026-03-15;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;1399328.92;0.6785
179877;6152;18;374398.68;10699.76;TRY;2025-03-21;2027-03-11;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;402562.36;0.454
451754;6152;19;2004681.26;2004681.26;USD;2025-06-16;2026-06-11;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;1459065.65;0.9227
213987;6152;20;1165281.7;1165281.7;USD;2025-07-27;2026-07-22;360_gun_tek_taksit;reeskont;0;200;Ipotek;945612.73;0.7606
476024;6152;21;3498789.67;3498789.67;USD;2025-11-19;2026-11-14;360_gun_tek_taksit;reeskont;0;300;Kefalet;2117463.49;0.5818
309715;6152;22;4477035.72;120788.44;TRY;2025-12-30;2027-12-20;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;3405108.16;0.7183
249066;6152;23;4178152.37;668484.42;CNY;2026-02-13;2027-02-08;360_gun_tek_taksit;reeskont;0;200;Ipotek;5916260.81;0.0035
311780;6258;1;697960.8;697960.8;USD;2023-12-17;2025-12-06;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;400400.88;0.5346
508256;6258;2;3306095.63;459076.36;CNY;2024-01-02;2024-12-27;360_gun_tek_taksit;reeskont;0;300;Kefalet;2599462.22;0.4548
157134;6258;3;4094565.0;4452685.49;EUR;2024-01-06;2024-12-31;360_gun_tek_taksit;reeskont;0;300;Kefalet;3032770.17;0.5115
317744;6258;4;2707381.15;2707381.15;USD;2024-01-30;2029-01-28;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;2801257.18;0.0304
159157;6258;5;373830.39;50406.89;CNY;2024-02-16;2025-02-10;360_gun_tek_taksit;reeskont;0;300;Kefalet;524978.94;0.7031
212875;6258;6;890228.72;30441.0;TRY;2024-03-09;2026-02-27;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;930560.05;0.2503
446005;6258;7;959903.15;1063198.66;EUR;2024-03-24;2025-03-19;360_gun_tek_taksit;reeskont;0;200;Ipotek;1223578.37;0.7234
333932;6258;8;1716619.98;57316.19;TRY;2024-04-22;2026-04-12;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1888887.23;0.3276
308557;6258;9;1175325.9;1288373.1;EUR;2024-05-17;2025-05-12;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;624074.83;0.9325
462536;6258;10;463118.81;64584.63;CNY;2024-05-22;2026-05-12;720_gun_4_taksit;yatirim_kredi;1;200;Ipotek;505508.23;0.2646
452221;6258;11;4807950.5;5270397.01;EUR;2024-05-29;2025-05-24;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;4046768.29;0.2507
199183;6258;12;4816316.15;153804.66;TRY;2024-07-09;2026-06-29;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3539118.21;0.448
291924;6258;13;537860.27;78723.98;CNY;2024-08-03;2026-07-24;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;566111.28;0.512
382860;6258;14;1933539.38;2242386.22;EUR;2024-08-14;2029-08-13;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2129387.83;0.5171
214362;6258;15;850215.24;28339.56;TRY;2024-08-24;2025-08-19;360_gun_tek_taksit;reeskont;0;300;Kefalet;1205743.92;0.7007
354162;6258;16;2697852.67;394871.53;CNY;2024-08-27;2025-08-22;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;2394342.03;0.5105
162584;6258;17;416714.73;416714.73;USD;2024-10-03;2025-09-28;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;418809.11;0.1484
485757;6258;18;730454.4;22476.0;TRY;2024-10-15;2025-10-10;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;369540.57;0.2578
526382;6258;19;4049167.18;4285060.88;EUR;2025-03-04;2026-02-27;360_gun_tek_taksit;reeskont;0;200;Ipotek;2245500.28;0.567
368563;6258;20;2415152.08;70864.85;TRY;2025-07-06;2027-06-26;720_gun_4_taksit;isletme_kredi;1;300;Kefalet;1876800.69;0.7532
390149;6258;21;58440.25;1714.74;TRY;2025-07-12;2027-07-02;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;83080.4;0.6974
184945;6258;22;1743049.22;1743049.22;USD;2025-08-24;2026-08-19;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;2357008.73;0.5733
214967;6258;23;2033669.37;2033669.37;USD;2025-08-25;2027-08-15;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2535549.76;0.6913
171699;6258;24;4429084.76;4652654.77;EUR;2026-01-11;2028-01-01;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;5615388.21;0.3691
358654;6258;25;2056456.44;59555.47;TRY;2026-01-15;2027-01-10;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;2685636.33;0.6745
420626;6258;26;3164956.13;3164956.13;USD;2026-02-01;2027-01-27;360_gun_tek_taksit;reeskont;0;300;Kefalet;4390545.77;0.5146
340104;6258;27;4751153.93;5274485.27;EUR;2026-02-05;2027-01-31;360_gun_tek_taksit;reeskont;0;200;Ipotek;4604546.19;0.9199
510987;6282;1;897749.73;30137.16;TRY;2024-01-14;2025-01-08;360_gun_tek_taksit;reeskont;0;200;Ipotek;1048396.51;0.5962
324710;6282;2;2412091.61;325243.88;CNY;2024-02-19;2026-02-08;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1618104.01;0.1039
466575;6282;3;1199424.28;172668.14;CNY;2024-03-08;2031-03-07;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1149566.16;0.1865
541704;6282;4;4614392.55;5110948.93;EUR;2024-03-08;2025-03-03;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;2826341.02;0.9437
444626;6282;5;2555860.79;87396.59;TRY;2024-03-12;2025-03-07;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;3227630.24;0.2505
528495;6282;6;530286.84;76339.66;CNY;2024-03-15;2026-03-05;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;730119.14;0.1134
250138;6282;7;1461028.77;202729.33;CNY;2024-04-13;2025-04-08;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1710812.4;0.138
195537;6282;8;3543443.37;3726897.9;EUR;2024-04-23;2025-04-18;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;2611581.11;0.8197
333716;6282;9;2566296.02;85587.42;TRY;2024-06-10;2025-06-05;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1986073.59;0.4544
222860;6282;10;4418566.44;147361.68;TRY;2024-06-30;2029-06-29;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;3953379.77;0.2219
383631;6282;11;274726.2;287539.36;EUR;2024-07-28;2025-07-23;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;334570.47;0.2684
249889;6282;12;2367667.33;2367667.33;USD;2024-08-10;2029-08-09;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;2747469.2;0.4853
519012;6282;13;718256.55;99111.76;CNY;2024-11-25;2031-11-24;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;514936.16;0.6192
237567;6282;14;1942970.05;58863.25;TRY;2024-12-16;2029-12-15;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1383419.18;0.027
314098;6282;15;3403246.95;3403246.95;USD;2024-12-23;2025-12-18;360_gun_tek_taksit;reeskont;0;200;Ipotek;4064826.61;0.9875
514387;6282;16;331049.41;346966.03;EUR;2025-02-17;2026-02-12;360_gun_tek_taksit;reeskont;0;200;Ipotek;416408.73;0.8443
464511;6282;17;1960224.44;2074421.9;EUR;2025-03-07;2026-03-02;360_gun_tek_taksit;reeskont;0;300;Kefalet;1551062.28;0.3933
167814;6282;18;23327.22;22720.47;EUR;2025-04-12;2026-04-07;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;34736.27;0.0913
457010;6282;19;237250.47;29214.82;CNY;2025-06-24;2026-06-19;360_gun_tek_taksit;reeskont;1;300;Kefalet;180735.19;0.4227
448298;6282;20;4223141.54;109409.23;TRY;2025-10-09;2026-10-04;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;5551664.6;0.0672
316623;6282;21;871398.73;23509.95;TRY;2025-12-04;2026-11-29;360_gun_2_taksit;isletme_kredi;1;300;Kefalet;576530.82;0.3977
405278;6282;22;68985.03;72467.24;EUR;2026-01-07;2027-12-28;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;44743.5;0.6651
484224;6282;23;2527970.93;2527970.93;USD;2026-01-08;2027-12-29;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;2001838.17;0.0868
323567;6282;24;1098744.57;148885.34;CNY;2026-01-22;2027-01-17;360_gun_tek_taksit;reeskont;0;300;Kefalet;1191650.59;0.7504
192123;6282;25;3384185.15;3384185.15;USD;2026-02-02;2027-01-28;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1982286.65;0.0087
255606;6303;1;3219323.67;3219323.67;USD;2023-12-30;2025-12-19;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;4310449.88;0.0464
464228;6303;2;2571052.02;357010.0;CNY;2024-01-08;2025-01-02;360_gun_tek_taksit;reeskont;0;300;Kefalet;2373587.28;0.6496
169663;6303;3;1594331.43;1774663.77;EUR;2024-06-18;2026-06-08;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;2336916.16;0.7667
150213;6303;4;1083768.98;1083768.98;USD;2024-06-22;2026-06-12;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;945007.84;0.7795
314613;6303;5;1071380.14;157695.78;CNY;2024-06-26;2025-06-21;360_gun_tek_taksit;reeskont;0;300;Kefalet;678463.71;0.5655
255105;6303;6;1969226.23;1969226.23;USD;2024-08-01;2025-07-27;360_gun_tek_taksit;reeskont;0;200;Ipotek;1726966.01;0.8481
228706;6303;7;4301904.28;4989053.23;EUR;2024-08-12;2025-08-07;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;3721518.49;0.0023
485000;6303;8;701686.67;102702.45;CNY;2024-08-27;2025-08-22;360_gun_tek_taksit;reeskont;0;200;Ipotek;360811.31;0.44
127384;6303;9;1997239.92;61305.27;TRY;2024-09-18;2026-09-08;720_gun_4_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1938747.72;0.4227
373876;6303;10;3179911.95;421841.53;CNY;2024-10-27;2025-10-22;360_gun_tek_taksit;reeskont;0;300;Kefalet;2310876.95;0.4052
227738;6303;11;1021066.67;1059186.27;EUR;2024-10-31;2025-10-26;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;621536.85;0.5447
541853;6303;12;1886359.66;58121.6;TRY;2024-11-14;2025-11-09;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;1833909.64;0.0082
188468;6303;13;1562864.96;1562864.96;USD;2024-11-30;2025-11-25;360_gun_tek_taksit;reeskont;0;100;Banka Teminat Mektubu;1886788.96;0.8791
215566;6303;14;2454667.53;2518069.05;EUR;2025-01-16;2027-01-06;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;2301130.09;0.2521
186548;6303;15;3786285.18;111987.14;TRY;2025-05-16;2032-05-14;7_yil_9_taksit;yatirim_kredi;0;300;Kefalet;2566753.4;0.6185
352752;6303;16;1814693.63;1955308.56;EUR;2025-06-15;2032-06-13;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1222763.47;0.7709
482028;6303;17;32165.08;883.95;TRY;2025-06-15;2026-06-10;360_gun_tek_taksit;reeskont;0;200;Ipotek;42371.31;0.2299
457966;6303;18;3579418.48;529346.26;CNY;2025-08-20;2032-08-18;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;3547585.02;0.4761
437994;6303;19;4225260.9;4225260.9;USD;2025-09-16;2026-09-11;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;2765496.99;0.6193
411817;6303;20;4712597.03;4712597.03;USD;2025-10-23;2027-10-13;720_gun_4_taksit;isletme_kredi;0;300;Kefalet;6002152.66;0.6452
509238;6303;21;3320300.59;99147.49;TRY;2026-02-12;2028-02-02;720_gun_4_taksit;yatirim_kredi;0;300;Kefalet;2693007.5;0.7528
499444;6303;22;2030257.94;324831.57;CNY;2026-02-21;2027-02-16;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1913484.26;0.2191
545034;7047;1;4419052.95;633946.28;CNY;2023-12-20;2024-12-14;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;5017624.72;0.9472
255653;7047;2;4788861.99;168410.79;TRY;2023-12-21;2024-12-15;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;3994308.36;0.8765
548127;7047;3;66253.78;8933.59;CNY;2024-02-22;2025-02-16;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;84475.85;0.8987
475045;7047;4;4351743.69;626473.48;CNY;2024-03-13;2026-03-03;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;2910473.9;0.8138
158268;7047;5;1625060.31;225490.0;CNY;2024-04-01;2025-03-27;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2407247.98;0.8086
288384;7047;6;4733054.44;158031.87;TRY;2024-04-21;2025-04-16;360_gun_tek_taksit;reeskont;0;300;Kefalet;4137926.14;0.4978
284133;7047;7;79804.01;2625.48;TRY;2024-05-10;2025-05-05;360_gun_tek_taksit;reeskont;0;300;Kefalet;91430.35;0.214
196673;7047;8;2780769.17;387794.53;CNY;2024-05-14;2025-05-09;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;2625433.4;0.3141
451326;7047;9;2582690.47;84968.1;TRY;2024-05-24;2025-05-19;360_gun_tek_taksit;reeskont;0;300;Kefalet;3324484.81;0.3805
373272;7047;10;3402721.29;113482.68;TRY;2024-06-14;2029-06-13;5_yil_9_taksit;yatirim_kredi;0;200;Ipotek;4776962.67;0.1561
540636;7047;11;2650253.5;390089.17;CNY;2024-06-16;2025-06-11;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2096630.27;0.3957
522538;7047;12;4144170.97;606562.09;CNY;2024-08-31;2031-08-30;7_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2158773.2;0.1894
339799;7047;13;3027714.21;407625.17;CNY;2024-09-14;2025-09-09;360_gun_2_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;1526877.69;0.875
427461;7047;14;3028050.31;401695.83;CNY;2024-10-04;2025-09-29;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3955911.87;0.1953
516601;7047;15;591177.73;73943.33;CNY;2024-12-03;2029-12-02;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;768406.36;0.6121
325066;7047;16;722511.63;722511.63;USD;2025-02-03;2032-02-02;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;955137.36;0.6565
217380;7047;17;524930.15;524930.15;USD;2025-02-28;2027-02-18;720_gun_4_taksit;yatirim_kredi;1;100;Banka Teminat Mektubu;383883.75;0.8666
451027;7047;18;1510271.39;198845.43;CNY;2025-04-22;2027-04-12;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2136472.66;0.6693
397265;7047;19;2904733.09;2829179.5;EUR;2025-04-29;2026-04-24;360_gun_2_taksit;isletme_kredi;1;200;Ipotek;3863688.73;0.17
192811;7047;20;4958592.01;654223.23;CNY;2025-05-04;2026-04-29;360_gun_tek_taksit;reeskont;0;200;Ipotek;6700311.47;0.192
224390;7047;21;1991040.65;2145320.16;EUR;2025-06-19;2027-06-09;720_gun_4_taksit;isletme_kredi;0;200;Ipotek;1678348.29;0.0264
328112;7047;22;4213815.42;569996.58;CNY;2025-07-29;2027-07-19;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;3558451.98;0.4055
184602;7047;23;528787.61;16056.91;TRY;2025-08-11;2026-08-06;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;522369.17;0.6066
271521;7047;24;1173525.57;173548.13;CNY;2025-08-18;2030-08-17;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1117607.7;0.498
432818;7047;25;842930.35;24013.33;TRY;2025-09-15;2030-09-14;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;629453.13;0.5738
322892;7047;26;2879938.47;2879938.47;USD;2025-09-24;2026-09-19;360_gun_tek_taksit;isletme_kredi;0;300;Kefalet;3125143.73;0.7071
281224;7047;27;2846066.19;412413.25;CNY;2025-11-20;2026-11-15;360_gun_tek_taksit;isletme_kredi;0;100;Banka Teminat Mektubu;2428348.64;0.7985
344556;7047;28;4360356.55;4360356.55;USD;2025-11-28;2026-11-23;360_gun_2_taksit;isletme_kredi;0;300;Kefalet;3140712.41;0.9935
139555;7047;29;3757938.63;101387.52;TRY;2025-12-15;2026-12-10;360_gun_tek_taksit;reeskont;0;200;Ipotek;3764923.07;0.9236
288716;7047;30;1304770.18;1370631.98;EUR;2026-01-02;2026-12-28;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;1380882.99;0.4219
323623;7047;31;1786514.97;51737.9;TRY;2026-01-05;2031-01-04;5_yil_9_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;2035481.52;0.486
444026;7047;32;3686026.02;3686026.02;USD;2026-01-14;2033-01-12;7_yil_9_taksit;yatirim_kredi;0;200;Ipotek;2002314.81;0.3636
362022;7203;1;1779910.5;247154.02;CNY;2024-01-07;2025-01-01;360_gun_2_taksit;isletme_kredi;0;200;Ipotek;1952157.45;0.3507
171231;7203;2;3426720.75;3795471.36;EUR;2024-03-16;2026-03-06;720_gun_4_taksit;yatirim_kredi;0;200;Ipotek;1730304.76;0.1593
521686;7203;3;1830523.65;1830523.65;USD;2024-04-04;2026-03-25;720_gun_4_taksit;yatirim_kredi;0;100;Banka Teminat Mektubu;1612731.95;0.3255
458117;7203;4;1714497.11;57245.31;TRY;2024-04-12;2029-04-11;5_yil_9_taksit;yatirim_kredi;0;300;Kefalet;1560002.43;0.5098
296561;7203;5;4956619.34;5213238.17;EUR;2024-04-23;2025-04-18;360_gun_tek_taksit;isletme_kredi;0;200;Ipotek;3371405.06;0.8612
307739;7203;6;201817.46;28003.77;CNY;2024-04-23;2025-04-18;360_gun_tek_taksit;reeskont;0;200;Ipotek;263734.49;0.6043
