credit_id;collateral_id;relation_tp
498105;627020;POOL
498105;865104;CROSS
515541;768939;DIRECT
515541;749100;POOL
515541;744583;CROSS
152439;627020;POOL
407382;783033;CROSS
264808;963732;DIRECT
406404;923846;POOL
406404;863780;DIRECT
390329;838215;POOL
497638;865104;CROSS
497638;790279;POOL
497638;986184;CROSS
309110;783033;CROSS
487116;768939;DIRECT
498304;865104;DIRECT
276267;737654;POOL
338090;768939;CROSS
359888;635961;CROSS
359888;936248;DIRECT
173177;782156;POOL
173177;857078;CROSS
497972;975689;POOL
327456;748663;CROSS
280692;632569;CROSS
280692;782156;CROSS
280692;691761;CROSS
466611;886299;DIRECT
270307;975689;CROSS
270307;953784;POOL
124030;857078;CROSS
124030;961046;POOL
124030;936248;POOL
132952;953784;DIRECT
132952;659990;POOL
247117;877580;DIRECT
247117;748663;DIRECT
315663;691761;DIRECT
315663;782156;DIRECT
315663;936248;DIRECT
315293;632569;DIRECT
315293;659990;DIRECT
395458;961046;CROSS
480221;714485;POOL
187309;936248;CROSS
187309;782156;POOL
242962;714485;CROSS
242962;782156;POOL
276428;877580;POOL
276428;659990;DIRECT
180707;659990;POOL
180707;632569;CROSS
180707;635961;CROSS
209854;953784;CROSS
209854;877580;DIRECT
220931;852857;POOL
476881;877580;CROSS
438047;658410;DIRECT
321174;714485;DIRECT
228458;659990;POOL
228458;961046;CROSS
401484;635961;CROSS
401484;714485;DIRECT
410048;691761;DIRECT
343694;818029;CROSS
435864;720277;CROSS
435864;921491;DIRECT
169997;770707;CROSS
169997;691374;DIRECT
169997;964512;DIRECT
274891;960448;CROSS
274891;720277;CROSS
274891;920937;DIRECT
549896;634131;CROSS
549896;818029;DIRECT
463792;770707;CROSS
205895;972653;CROSS
205895;691374;POOL
299690;886467;POOL
299690;698931;DIRECT
299690;691374;DIRECT
232573;964512;DIRECT
232573;855993;DIRECT
284890;886467;POOL
284890;698931;POOL
284890;855993;DIRECT
371967;972653;DIRECT
371967;691374;CROSS
339585;818029;DIRECT
521337;855993;POOL
260803;964512;CROSS
260803;960448;CROSS
260803;720277;CROSS
402469;922327;POOL
402469;720277;CROSS
354424;698931;POOL
354424;922327;DIRECT
336587;964512;CROSS
447691;972653;CROSS
447691;960448;POOL
202527;921491;CROSS
202527;634131;DIRECT
202527;972653;DIRECT
292028;770707;POOL
179890;964512;DIRECT
179890;921491;POOL
179890;691374;CROSS
360050;698931;DIRECT
311780;922327;DIRECT
311780;691374;DIRECT
483495;634131;DIRECT
483495;855993;POOL
162730;921491;DIRECT
162730;960448;DIRECT
204827;972653;DIRECT
497958;855993;DIRECT
497958;921491;DIRECT
497958;720277;DIRECT
394707;922327;DIRECT
394707;698931;CROSS
439288;920937;POOL
439288;855993;DIRECT
439288;770707;CROSS
511579;818029;DIRECT
511579;691374;DIRECT
511579;720277;POOL
401938;855993;CROSS
401938;972653;DIRECT
415559;972653;POOL
415559;964512;CROSS
415559;921491;DIRECT
302873;693325;POOL
302873;648962;CROSS
302873;737121;DIRECT
463203;648962;CROSS
463203;737121;DIRECT
463203;968737;POOL
432270;968737;DIRECT
432270;992498;POOL
278957;691245;CROSS
278957;683912;CROSS
460216;712863;CROSS
460216;683912;POOL
235323;816388;POOL
480836;816388;CROSS
480836;683912;POOL
391939;768179;DIRECT
267599;970410;POOL
535058;938627;DIRECT
535058;659243;POOL
535058;837185;DIRECT
478200;693325;CROSS
478200;737121;CROSS
478200;691245;CROSS
368012;683912;POOL
368012;968737;CROSS
368012;660407;DIRECT
126442;768179;POOL
126442;691245;DIRECT
126442;659243;DIRECT
531307;659243;CROSS
531307;992498;DIRECT
327495;712863;CROSS
327495;691245;DIRECT
327495;968737;POOL
356203;837185;DIRECT
356203;660407;CROSS
253440;837185;CROSS
253440;796839;DIRECT
253440;992498;DIRECT
485000;712863;POOL
485000;768179;POOL
485000;737121;DIRECT
258938;639076;POOL
258938;970410;CROSS
489380;968737;POOL
489380;816823;POOL
489380;712863;CROSS
372771;968737;POOL
372771;816388;CROSS
338411;816388;POOL
338411;768179;CROSS
338411;883228;POOL
391449;992498;POOL
391449;968737;DIRECT
420247;883228;POOL
420247;639076;POOL
495839;901769;POOL
495839;816388;CROSS
495839;693325;CROSS
264043;659243;POOL
264043;768179;DIRECT
264043;970410;POOL
124443;660407;CROSS
124443;648962;POOL
124443;816823;POOL
404229;737020;POOL
404229;816388;CROSS
404229;992498;CROSS
533954;721055;DIRECT
533954;918588;DIRECT
329042;648291;DIRECT
329042;915856;POOL
238023;918588;POOL
238023;669512;CROSS
238023;612316;POOL
170700;859920;POOL
170700;691558;CROSS
383889;669512;CROSS
383889;612316;POOL
383889;983980;DIRECT
520809;859920;DIRECT
218688;978120;DIRECT
218688;648291;POOL
452952;721055;POOL
385054;978120;DIRECT
385054;918588;POOL
395981;691558;CROSS
395981;983980;CROSS
395981;648291;DIRECT
529332;978120;DIRECT
529332;674299;DIRECT
529332;721055;DIRECT
250325;983980;CROSS
453907;691558;DIRECT
453907;933243;CROSS
453907;859920;POOL
522107;691558;POOL
522107;933243;CROSS
136979;674299;POOL
136979;915856;DIRECT
136979;691558;POOL
335374;612316;DIRECT
335374;859920;CROSS
335374;721055;DIRECT
195275;983980;DIRECT
195275;978120;POOL
310828;859920;DIRECT
310828;612316;POOL
414301;674299;DIRECT
414301;978120;CROSS
414301;612316;CROSS
133249;915856;CROSS
267225;933243;POOL
267225;983980;CROSS
267225;978120;DIRECT
495879;915856;DIRECT
495879;918588;CROSS
323643;648291;POOL
406933;648291;POOL
520092;978120;POOL
520092;915856;POOL
250831;691558;DIRECT
250831;721055;CROSS
250831;674299;DIRECT
471952;691558;POOL
393349;978120;POOL
393349;986971;POOL
393349;859920;DIRECT
436031;978120;CROSS
436031;859920;CROSS
436031;721055;POOL
521514;859920;CROSS
328222;612316;POOL
328222;915856;POOL
328222;978120;DIRECT
498532;674299;DIRECT
498532;603393;DIRECT
498532;721055;DIRECT
546512;676071;DIRECT
546512;857325;CROSS
546512;965931;CROSS
512098;857325;DIRECT
512098;887120;CROSS
512098;894564;POOL
396914;965931;POOL
396914;860957;CROSS
410049;856329;DIRECT
410049;817955;DIRECT
410049;642762;POOL
319145;817955;CROSS
319145;965931;DIRECT
319145;642762;DIRECT
527961;857325;DIRECT
145289;860957;DIRECT
523618;856115;DIRECT
523618;887120;CROSS
523618;946075;DIRECT
383196;885306;DIRECT
166986;683922;DIRECT
166986;885306;DIRECT
402369;676071;CROSS
402369;946075;POOL
545663;683922;POOL
545663;817955;DIRECT
545663;856329;POOL
437183;642762;DIRECT
437183;817955;POOL
437183;887120;POOL
466382;946075;POOL
512322;946075;DIRECT
512322;965931;DIRECT
168983;676071;DIRECT
168983;894564;POOL
499810;946075;CROSS
499810;676071;POOL
499810;857325;CROSS
235034;856115;CROSS
463961;817955;CROSS
463961;860957;POOL
310770;885306;DIRECT
358267;856115;CROSS
541480;885306;DIRECT
541480;642762;CROSS
369698;946075;POOL
441968;683922;POOL
441968;860957;POOL
441968;856115;CROSS
246211;946075;DIRECT
246211;887120;POOL
408356;817955;CROSS
298358;747695;DIRECT
298358;940215;POOL
153469;716534;CROSS
153469;962473;DIRECT
460420;790992;POOL
136073;716534;POOL
136073;630317;DIRECT
136073;630983;DIRECT
332575;625845;POOL
476024;716534;DIRECT
394070;664494;DIRECT
537153;996788;CROSS
537153;625845;DIRECT
537153;940215;POOL
173347;630983;POOL
173347;625845;CROSS
173347;716534;DIRECT
417612;962473;POOL
417612;664494;DIRECT
417612;975932;DIRECT
519433;664494;DIRECT
519433;941739;CROSS
276035;940215;DIRECT
276035;716534;POOL
276035;630317;DIRECT
368287;630983;DIRECT
368287;747695;DIRECT
287413;716534;POOL
508703;996788;DIRECT
483245;996788;DIRECT
483245;716534;POOL
483245;790992;POOL
284314;962473;CROSS
284314;941739;POOL
342560;940215;POOL
342560;630317;POOL
393701;630317;CROSS
393701;747695;CROSS
393701;940215;DIRECT
164417;630317;POOL
164417;625845;CROSS
164417;996788;DIRECT
150211;747695;POOL
459413;913195;CROSS
459413;726995;POOL
459413;969265;POOL
140921;705510;DIRECT
140921;991435;CROSS
491894;705563;CROSS
391999;685218;POOL
391999;846977;DIRECT
272567;705563;DIRECT
472379;713435;POOL
516984;713435;CROSS
269995;846977;POOL
269995;789818;DIRECT
269995;685218;POOL
326075;789818;DIRECT
200224;917457;DIRECT
216400;789818;CROSS
216400;846977;CROSS
180384;969265;DIRECT
180384;685218;POOL
448564;685218;POOL
349725;789818;CROSS
468386;846977;DIRECT
468386;726995;DIRECT
468386;713435;POOL
298969;969265;POOL
298969;705510;DIRECT
361500;913195;POOL
519824;781618;POOL
364565;781618;CROSS
364565;705563;DIRECT
454595;781618;DIRECT
454595;726995;DIRECT
454595;705563;DIRECT
459060;705563;DIRECT
459060;685218;POOL
459060;991435;CROSS
198769;789818;POOL
198769;846977;POOL
198769;726995;DIRECT
249284;846977;CROSS
249284;781618;CROSS
249284;991435;CROSS
221043;789818;DIRECT
221043;846977;DIRECT
221043;726995;POOL
263390;913195;DIRECT
493110;807495;CROSS
493110;781618;POOL
153487;917457;DIRECT
153487;789818;POOL
153487;846977;DIRECT
394256;789818;CROSS
394256;846977;POOL
238145;685218;DIRECT
238145;726995;CROSS
238145;781618;POOL
311307;713435;CROSS
524838;726995;CROSS
524838;846977;DIRECT
483250;976981;DIRECT
446702;722972;CROSS
446702;933518;CROSS
446702;676469;CROSS
246178;722972;CROSS
288263;722972;DIRECT
288263;831029;DIRECT
343540;833209;DIRECT
343540;927970;CROSS
255606;722972;POOL
255606;831029;POOL
255606;915460;CROSS
142824;849349;DIRECT
142824;690267;CROSS
155249;927970;POOL
155249;833209;DIRECT
433247;601248;CROSS
433247;831029;CROSS
433247;676469;POOL
287519;690267;POOL
287519;784702;CROSS
287519;676469;POOL
330442;784702;CROSS
191361;980837;POOL
233020;980837;POOL
233020;976981;DIRECT
223454;690267;POOL
410466;690267;POOL
158551;722972;POOL
158551;833209;POOL
158551;752492;DIRECT
543656;976981;CROSS
386175;676469;POOL
386175;601248;DIRECT
386175;927970;DIRECT
402748;831029;CROSS
402748;933518;POOL
402748;833209;POOL
456492;831029;CROSS
456492;676469;DIRECT
456492;690267;POOL
162368;676469;DIRECT
162368;976981;POOL
217823;601248;DIRECT
217823;690267;CROSS
217823;676469;CROSS
449294;849349;POOL
449294;915460;DIRECT
415289;784702;DIRECT
415289;722972;CROSS
200313;676469;CROSS
174264;976981;CROSS
174264;690267;CROSS
341970;927970;DIRECT
341970;831029;POOL
322093;708079;POOL
322093;643932;POOL
322093;752070;DIRECT
224687;643932;DIRECT
224687;777145;POOL
380958;643932;DIRECT
502100;648484;DIRECT
502100;897177;DIRECT
217388;708079;CROSS
435830;643932;CROSS
435830;857576;POOL
435830;685372;DIRECT
287001;824610;CROSS
287001;832008;DIRECT
287001;897177;DIRECT
281702;643932;DIRECT
499744;992310;POOL
499744;777145;POOL
499744;643932;CROSS
372569;685372;DIRECT
192558;824610;POOL
192558;992310;POOL
192558;832008;CROSS
514941;793032;CROSS
214275;643932;CROSS
214275;857576;DIRECT
216494;944862;DIRECT
216494;752070;CROSS
328517;857576;CROSS
328517;944862;DIRECT
541509;643932;CROSS
288407;944862;DIRECT
288407;628079;POOL
288407;832008;CROSS
351586;793032;DIRECT
351586;777145;CROSS
378663;925030;POOL
378663;708079;DIRECT
355889;992310;POOL
525032;832008;CROSS
525032;944862;DIRECT
392503;944862;CROSS
392503;648484;CROSS
389701;857576;POOL
315361;683949;POOL
315361;760032;POOL
268923;766696;POOL
292774;840934;POOL
292774;952265;CROSS
292774;622667;POOL
522452;766696;CROSS
522452;990212;CROSS
522538;847123;DIRECT
522538;952265;POOL
438015;871715;CROSS
438015;904069;CROSS
438015;766696;POOL
207485;773714;CROSS
207485;934273;DIRECT
406948;766696;DIRECT
406948;773714;CROSS
406948;760032;DIRECT
460116;683949;DIRECT
325390;904069;POOL
325390;773714;POOL
325390;848935;POOL
389555;670035;POOL
389555;854037;CROSS
389555;661885;POOL
531676;766696;POOL
531676;622667;CROSS
531676;934273;POOL
231858;840934;CROSS
231858;952265;DIRECT
231858;871715;POOL
393972;934273;DIRECT
393972;871715;CROSS
329514;840934;POOL
332778;904069;CROSS
332778;979115;DIRECT
332778;766696;POOL
537737;766696;DIRECT
537737;894363;POOL
537737;848935;DIRECT
263218;934273;POOL
263218;766696;POOL
263218;840934;DIRECT
519312;760032;DIRECT
533521;871715;DIRECT
533521;898987;POOL
379059;934273;DIRECT
379059;904069;POOL
379059;871715;DIRECT
274167;670035;DIRECT
274167;990212;DIRECT
287894;990212;POOL
304382;914292;POOL
483678;996458;POOL
483678;739174;POOL
483678;978756;DIRECT
463918;840254;DIRECT
463918;863684;POOL
366244;840254;POOL
366244;922822;POOL
282250;863684;DIRECT
282250;945631;POOL
282250;840254;CROSS
376219;945405;DIRECT
376219;978756;CROSS
376219;840254;DIRECT
218020;914292;CROSS
218020;978756;CROSS
360206;840254;DIRECT
360206;863684;POOL
360206;945405;POOL
516315;945405;POOL
516315;863684;POOL
205193;996458;CROSS
205193;922822;POOL
205193;863684;DIRECT
237013;840254;DIRECT
237013;914292;CROSS
218789;914292;DIRECT
385985;922822;POOL
241710;739174;DIRECT
430149;949753;POOL
430149;978756;POOL
370323;949753;POOL
370323;863684;POOL
370323;945631;POOL
341113;996458;POOL
341113;978756;POOL
341113;945631;POOL
371492;739174;CROSS
398063;863684;DIRECT
398063;996458;CROSS
398063;945405;CROSS
455618;739174;POOL
455618;840254;POOL
300862;945631;CROSS
300862;949753;DIRECT
369299;978756;DIRECT
506979;914292;POOL
142178;840254;CROSS
142178;949753;CROSS
502989;945631;DIRECT
502989;863684;DIRECT
242073;996458;POOL
242073;739174;POOL
147454;863684;CROSS
147454;914292;POOL
409860;949753;CROSS
409860;996458;POOL
409860;739174;CROSS
484942;945405;POOL
165942;978756;CROSS
198687;863684;CROSS
203879;996458;CROSS
203879;922822;POOL
203879;949753;POOL
440127;863684;POOL
440127;945631;POOL
213923;984255;CROSS
525551;767751;CROSS
432378;943354;CROSS
497250;793527;DIRECT
497250;963837;POOL
236863;754080;POOL
236863;984255;POOL
236863;785545;DIRECT
316623;927108;DIRECT
430216;850009;DIRECT
163351;850009;POOL
163351;614298;DIRECT
163351;734520;POOL
504619;608506;CROSS
504619;734520;DIRECT
197305;793527;POOL
197305;608506;DIRECT
462693;796870;CROSS
462693;851721;DIRECT
220627;984255;DIRECT
336650;644216;DIRECT
336650;943354;CROSS
475937;644216;CROSS
317234;850009;POOL
317234;614298;POOL
452463;963837;DIRECT
452463;984255;CROSS
461992;796870;POOL
461992;943354;DIRECT
346936;851721;CROSS
346936;927108;CROSS
346936;708161;DIRECT
142309;963837;CROSS
257935;851721;POOL
257935;793527;POOL
257935;927108;CROSS
267369;608506;CROSS
267369;963837;DIRECT
282480;754080;DIRECT
282480;608506;POOL
282480;793527;DIRECT
324211;754080;DIRECT
324211;785545;POOL
360364;851721;DIRECT
360364;708161;POOL
501368;614298;POOL
501368;851721;DIRECT
501368;708161;DIRECT
300060;796870;CROSS
300060;943354;CROSS
164886;796870;CROSS
164886;998689;DIRECT
164886;850009;POOL
132535;822104;POOL
132535;858479;POOL
176256;959816;DIRECT
171698;650903;POOL
171698;869312;CROSS
173026;742309;CROSS
173026;611182;POOL
390434;650903;CROSS
390434;959816;POOL
390434;656784;DIRECT
179680;641506;DIRECT
466928;959816;CROSS
466928;858479;POOL
382559;656784;DIRECT
382559;869312;DIRECT
382559;858479;CROSS
255612;959816;POOL
255612;656784;DIRECT
192446;611182;POOL
192141;858479;DIRECT
192141;822104;POOL
192141;869312;CROSS
499465;650903;CROSS
411698;717652;CROSS
411698;742309;CROSS
411698;822104;POOL
197699;822104;CROSS
197699;869312;CROSS
471893;650903;POOL
471893;611182;POOL
471893;822104;DIRECT
158258;822104;POOL
158258;650903;DIRECT
158258;715806;CROSS
204376;641506;CROSS
204376;715806;CROSS
204376;656784;POOL
367579;715806;CROSS
531987;869312;CROSS
370705;650903;POOL
370705;742309;POOL
485151;717652;CROSS
485151;650903;POOL
152653;959816;DIRECT
522046;717652;CROSS
475094;641506;CROSS
475094;656784;CROSS
475094;858479;DIRECT
287200;742309;CROSS
287200;715806;POOL
300949;858479;DIRECT
300949;656784;DIRECT
262151;742309;POOL
215359;858479;DIRECT
215359;959816;CROSS
493227;742157;POOL
188707;922367;POOL
188707;977336;POOL
331421;953833;CROSS
331421;665508;CROSS
168792;742157;DIRECT
168792;702394;CROSS
168792;600786;DIRECT
218121;768028;CROSS
218121;724211;CROSS
344932;977336;CROSS
344932;702394;CROSS
344932;802047;POOL
267511;600786;POOL
267511;742157;POOL
267511;683423;CROSS
494710;858930;DIRECT
494710;768028;DIRECT
172328;665508;CROSS
172328;702394;POOL
172328;977336;POOL
338370;953833;POOL
212089;953833;POOL
509925;802047;CROSS
120671;665508;POOL
277273;742157;CROSS
277273;977336;DIRECT
277273;665508;DIRECT
447697;683423;CROSS
447697;702394;CROSS
236167;922367;CROSS
416511;742157;POOL
416511;768028;POOL
416511;683423;POOL
498752;802047;CROSS
498752;702394;CROSS
498752;922367;POOL
520640;922367;POOL
433129;600786;POOL
433129;977336;CROSS
337018;665508;POOL
337018;858930;CROSS
489882;962772;POOL
489882;937884;CROSS
489882;949718;DIRECT
385849;605253;DIRECT
385849;987401;POOL
398414;910597;CROSS
398414;674031;CROSS
540617;674031;POOL
366910;973918;DIRECT
366910;910597;DIRECT
390273;752730;CROSS
390273;605253;DIRECT
176078;975403;DIRECT
176078;951410;CROSS
369492;951410;POOL
442756;975403;DIRECT
148344;975403;CROSS
234829;937884;POOL
234829;674031;POOL
492452;605253;DIRECT
492452;654970;POOL
463112;910597;DIRECT
463112;987401;CROSS
463112;962772;CROSS
350550;937884;DIRECT
224699;937884;CROSS
224699;674031;CROSS
224699;816939;CROSS
431397;951410;DIRECT
431397;962772;DIRECT
431397;910597;POOL
377964;752730;DIRECT
377964;951410;CROSS
160328;723071;DIRECT
160328;987401;CROSS
160328;674031;CROSS
471279;816939;POOL
471279;674031;DIRECT
471279;987401;POOL
519265;975403;POOL
519265;674031;CROSS
519265;816939;CROSS
243544;752730;DIRECT
243544;605253;DIRECT
243544;816939;CROSS
236873;973918;POOL
236873;922939;DIRECT
236873;975403;POOL
386515;723071;CROSS
367675;605253;CROSS
367675;922939;CROSS
313415;723071;DIRECT
143835;674031;CROSS
143835;987401;POOL
143835;951410;POOL
444135;752730;DIRECT
444135;949718;POOL
170496;968254;POOL
366824;716994;POOL
188329;786844;POOL
188329;963423;DIRECT
301773;736797;CROSS
295788;943690;CROSS
295788;842756;POOL
295788;786844;DIRECT
485066;780898;CROSS
149826;786844;DIRECT
149826;720791;POOL
461556;968254;CROSS
461556;716994;DIRECT
526654;736797;DIRECT
526654;968254;CROSS
526654;943690;DIRECT
504158;716994;DIRECT
504158;963423;POOL
504158;968254;POOL
231048;968254;DIRECT
231048;786844;CROSS
231048;963423;DIRECT
258537;780898;DIRECT
415008;780898;POOL
415008;786844;CROSS
415008;734975;POOL
498324;780898;DIRECT
498324;720791;CROSS
388217;734975;DIRECT
388217;943690;CROSS
330122;786844;POOL
330122;963423;CROSS
303187;736797;POOL
303187;968254;POOL
303187;780898;DIRECT
422995;736797;POOL
422995;780898;DIRECT
151120;842756;CROSS
359899;780898;DIRECT
147520;734975;DIRECT
147520;720791;DIRECT
147520;786844;CROSS
539377;963423;DIRECT
539377;716994;DIRECT
537961;814553;CROSS
537961;885310;CROSS
531501;908302;DIRECT
531501;646667;POOL
531501;673057;CROSS
452660;834745;POOL
452660;646667;POOL
452660;814553;CROSS
481020;885310;CROSS
236543;646667;POOL
236543;719039;POOL
236543;843920;CROSS
327231;843920;CROSS
500921;814553;CROSS
464396;664492;POOL
464396;646667;DIRECT
203556;814553;DIRECT
203556;755058;POOL
345044;814553;CROSS
345044;664492;DIRECT
269455;719039;CROSS
269455;673057;POOL
269455;646667;DIRECT
275080;814553;POOL
275080;755058;POOL
275080;944802;CROSS
364745;719039;DIRECT
208149;944802;CROSS
208149;885310;CROSS
532306;755058;CROSS
407731;755058;POOL
407731;885310;CROSS
407731;843920;POOL
329951;834745;CROSS
329951;673057;CROSS
329951;814553;DIRECT
400192;908302;CROSS
400192;646667;DIRECT
400192;719039;CROSS
153801;664492;POOL
153801;908302;POOL
153801;843920;DIRECT
297174;719039;POOL
452129;834745;CROSS
452129;843920;CROSS
452129;673057;CROSS
459350;673057;POOL
459350;664492;POOL
459350;834745;POOL
420267;908302;DIRECT
344239;885310;POOL
300277;957355;POOL
286753;847092;DIRECT
286753;645932;DIRECT
136937;833445;DIRECT
136937;809429;DIRECT
136937;647237;POOL
367298;705789;POOL
193594;753150;DIRECT
193594;666299;DIRECT
326518;833445;CROSS
299865;645932;POOL
299865;847092;CROSS
299865;985182;CROSS
493123;666299;POOL
493123;847092;POOL
380263;753150;DIRECT
380263;957355;DIRECT
380263;666299;CROSS
146031;833445;POOL
146031;809429;DIRECT
254201;645932;POOL
254201;647237;POOL
438064;753150;CROSS
438064;666299;CROSS
392964;957355;DIRECT
392964;647237;POOL
392964;847092;POOL
123771;645932;CROSS
123771;847092;POOL
494989;833445;DIRECT
494989;705789;DIRECT
494989;753150;POOL
544007;647237;DIRECT
544007;645932;DIRECT
544007;985182;POOL
328784;645932;DIRECT
328784;666299;POOL
